xai,model,contrastive,class,words,top5POS
gi,roberta-small,True,nurse,"['comprise', '(', 'CCNP', 'graduation', 'Her']","['VERB', 'PUNCT', 'PROPN', 'NOUN', 'PRON']"
gi,roberta-small,True,dentist,"['patients', 'conferences', 'technology', 'Dental', 'Murcia']","['NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['were', 'Weick', 'traced', 'monetary', 'organizing']","['AUX', 'PROPN', 'VERB', 'ADJ', 'VERB']"
gi,roberta-small,True,dentist,"['University', 'degree', 'of', 'Dr.', ',']","['PROPN', 'NOUN', 'ADP', 'PROPN', 'PUNCT']"
gi,roberta-small,True,psychologist,"['Anne', 'Psychology', 'CLINICAL', 'PSYCHOLOGIST', ',']","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT']"
gi,roberta-small,True,surgeon,"['many', 'Brachial', 'neck', 'Plexus', 'surgery']","['ADJ', 'PROPN', 'NOUN', 'PROPN', 'NOUN']"
gi,roberta-small,True,physician,"['rating', 'a', 'patients', 'Dr.', 'residency']","['NOUN', 'DET', 'NOUN', 'PROPN', 'NOUN']"
gi,roberta-small,True,physician,"['studied', 'Blue', '.', 'residency', 'Dr.']","['VERB', 'PROPN', 'PUNCT', 'NOUN', 'PROPN']"
gi,roberta-small,True,surgeon,"['at', 'Schmeling', 'graduate', 'Surgical', 'residency']","['ADP', 'PROPN', 'NOUN', 'PROPN', 'NOUN']"
gi,roberta-small,True,dentist,"['of', 'Dental', 'BDS', 'Aggarwal', 'Medicare']","['ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,nurse,"['Master', 'was', 'Ms.', 'Hospital', 'Hospital']","['PROPN', 'AUX', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,nurse,"['patient', 'diabetes', 'diabetes', 'Nurses', 'Nurse']","['ADJ', 'NOUN', 'NOUN', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['in', ',', 'on', 'Hummingbird', 'Michigan']","['ADP', 'PUNCT', 'ADP', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['of', '(', 'In', 'from', 'Psychological']","['ADP', 'PUNCT', 'ADP', 'ADP', 'PROPN']"
gi,roberta-small,True,nurse,"['with', 'home', 'miles', '.', 'lives']","['ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB']"
gi,roberta-small,True,nurse,"['diverse', ',', 'NURSE', 'to', 'cooperates']","['ADJ', 'PUNCT', 'PROPN', 'PART', 'NOUN']"
gi,roberta-small,True,psychologist,"[',', ',', 'trainees', 'psychology', 'psychology']","['PUNCT', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,surgeon,"['tumors', 'surgery', 'Medical', 'cerebrovascular', 'hemorrhage']","['NOUN', 'NOUN', 'PROPN', 'ADJ', 'NOUN']"
gi,roberta-small,True,physician,"['she', 'of', 'Fairlawn', 'professional', 'M.D']","['PRON', 'ADP', 'PROPN', 'ADJ', 'PROPN']"
gi,roberta-small,True,physician,"['advised', 'have', 'based', 'Ismail', '.']","['VERB', 'VERB', 'VERB', 'PROPN', 'PUNCT']"
gi,roberta-small,True,psychologist,"['outpatient', 'couples', 'provides', 'trauma', 'traumatic']","['NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ']"
gi,roberta-small,True,physician,"['health', 'her', 'disease', 'School', 'School']","['NOUN', 'PRON', 'NOUN', 'PROPN', 'PROPN']"
gi,roberta-small,True,dentist,"['Gupte', 'Clinic', 'Dr.', 'Lybrate.com', 'appointment']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']"
gi,roberta-small,True,surgeon,"['in', 'Hand', 'Singapore', 'clinic', 'expertise']","['ADP', 'PROPN', 'PROPN', 'NOUN', 'NOUN']"
gi,roberta-small,True,physician,"['.', 'role', 'prior', 'health', 'attending']","['PUNCT', 'NOUN', 'ADV', 'NOUN', 'VERB']"
gi,roberta-small,True,physician,"['.', 'Dr.', '.', 'Medicine', 'Clincea']","['PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PROPN']"
gi,roberta-small,True,dentist,"['and', 'Dr.', 'his', 'toothaches', '.']","['CCONJ', 'PROPN', 'PRON', 'NOUN', 'PUNCT']"
gi,roberta-small,True,dentist,"['office', 'options', 'patients', 'tooth', 'treatment']","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,psychologist,"['at', 'Department', 'Mental', 'Dr.', 'Psychology']","['ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,nurse,"['NHS', 'care', 'nurses', 'nursing', 'medicine']","['PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,nurse,"['is', 'term', ',', 'and', 'medicine']","['VERB', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN']"
gi,roberta-small,True,dentist,"['in', 'of', 'Dental', 'Rajni', 'Dental']","['ADP', 'ADP', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,physician,"['exercise', 'stress', 'monitoring', 'residency', 'school']","['VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,nurse,"['her', 'Fertility', 'infertility', 'renamed', 'Reproductive']","['PRON', 'PROPN', 'NOUN', 'VERB', 'PROPN']"
gi,roberta-small,True,dentist,"['City', 'Desai', 'professional', 'credentials', 'a']","['PROPN', 'PROPN', 'ADJ', 'NOUN', 'DET']"
gi,roberta-small,True,psychologist,"['treatment', 'clinical', 'Cognitive', 'therapies', 'Dr']","['NOUN', 'ADJ', 'PROPN', 'NOUN', 'PROPN']"
gi,roberta-small,True,nurse,"[',', 'PRACTITIONER', 'diverse', 'experiences', 'NURSE']","['PUNCT', 'PROPN', 'ADJ', 'NOUN', 'PROPN']"
gi,roberta-small,True,nurse,"['She', 'diverse', 'experiences', 'more', 'NURSE']","['PRON', 'ADJ', 'NOUN', 'ADJ', 'PROPN']"
gi,roberta-small,True,dentist,"['Impacted', ':', 'Clinic', '/', 'Clinic']","['VERB', 'PUNCT', 'PROPN', 'SYM', 'PROPN']"
gi,roberta-small,True,surgeon,"['out', 'MRCS', 'Newcastle', 'Hospital', 'locum']","['ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,physician,"['Mixing', 'Medicine', 'Hospital', 'Scholastic', 'appeared']","['VERB', 'PROPN', 'PROPN', 'PROPN', 'VERB']"
gi,roberta-small,True,psychologist,"['a', 'Mrs.', 'in', 'Psychology', 'Arts']","['DET', 'PROPN', 'ADP', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['taught', 'at', 'adult', 'professor', 'students']","['VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,physician,"['1073557120', 'credentials', 'Laura', 'the', 'MD']","['NUM', 'NOUN', 'PROPN', 'DET', 'PROPN']"
gi,roberta-small,True,physician,"['England', '.', 'and', 'Ob', 'Ob']","['PROPN', 'PUNCT', 'CCONJ', 'PROPN', 'PROPN']"
gi,roberta-small,True,physician,"['school', 'patients', '.', 'patients', 'residency']","['NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']"
gi,roberta-small,True,surgeon,"['appointed', 'a', 'University', 'Surgery', 'Medicine']","['VERB', 'DET', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,nurse,"['NURSE', 'to', 'cooperates', 'specialists', 'care']","['PROPN', 'PART', 'NOUN', 'NOUN', 'PROPN']"
gi,roberta-small,True,nurse,"['Johns', 'in', 'NURSE', 'cooperates', 'to']","['PROPN', 'ADP', 'PROPN', 'NOUN', 'PART']"
gi,roberta-small,True,physician,"['Obstetrics', 'She', 'Endocrinology', 'polycystic', 'Dr.']","['PROPN', 'PRON', 'PROPN', 'ADJ', 'PROPN']"
gi,roberta-small,True,nurse,"['in', ',', 'Health', 'specialists', 'Mental']","['ADP', 'PUNCT', 'PROPN', 'NOUN', 'PROPN']"
gi,roberta-small,True,surgeon,"['a', 'in', 'abdominal', 'surgery', '.']","['DET', 'ADP', 'ADJ', 'NOUN', 'PUNCT']"
gi,roberta-small,True,dentist,"['medicine', 'her', 'degree', 'Dentistry', 'Medicine']","['NOUN', 'PRON', 'NOUN', 'PROPN', 'PROPN']"
gi,roberta-small,True,nurse,"['and', 'hospital', 'patients', 'medical', 'a']","['CCONJ', 'NOUN', 'NOUN', 'ADJ', 'DET']"
gi,roberta-small,True,psychologist,"['BPC', 'Karnac', 'in', 'Therapy', 'Psychotherapy']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['people', 'health', 'counsellor', 'mental', 'courses']","['NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN']"
gi,roberta-small,True,physician,"['on', 'in', 'career', 'hands', 'her']","['ADP', 'ADP', 'NOUN', 'NOUN', 'PRON']"
gi,roberta-small,True,dentist,"['for', 'cases', 'boasts', '.', 'strategic']","['ADP', 'NOUN', 'VERB', 'PUNCT', 'ADJ']"
gi,roberta-small,True,psychologist,"['across', 'daughter', 'her', 'her', 'moms']","['ADP', 'NOUN', 'PRON', 'PRON', 'NOUN']"
gi,roberta-small,True,surgeon,"['British', 'the', 'Surgeon', 'burn', 'a']","['PROPN', 'DET', 'PROPN', 'NOUN', 'DET']"
gi,roberta-small,True,physician,"['Infertility', 'Reproductive', 'accelerated', 'freezing', 'polycystic']","['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ']"
gi,roberta-small,True,nurse,"['L', 'in', 'experiences', 'cooperates', 'NURSE']","['PROPN', 'ADP', 'NOUN', 'NOUN', 'PROPN']"
gi,roberta-small,True,psychologist,"['of', 'psychological', 'symptoms', 'depression', 'disorders']","['ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,physician,"['to', 'ASSISTANT', 'Medical', 'PHYSICIAN', 'Hospital']","['PART', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['Dr.', 'his', 'marriage', 'www.JohnCoxPsychology.com', 'parenting']","['PROPN', 'PRON', 'NOUN', 'X', 'NOUN']"
gi,roberta-small,True,physician,"['Dr.', 'affiliations', ')', 'School', 'Medicine']","['PROPN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['brought', 'Psychology', 'in', 'Yoga', 'Psychology']","['VERB', 'PROPN', 'ADP', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"[',', 'psychological', 'therapy', 'assessment', 'She']","['PUNCT', 'ADJ', 'NOUN', 'NOUN', 'PRON']"
gi,roberta-small,True,dentist,"['Dubey', 'Ratolikar', '.', 'Lybrate.com', 'Dr.']","['PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN']"
gi,roberta-small,True,physician,"['Salina', 'Physician', 'Physician', 'her', 'Salina']","['PROPN', 'PROPN', 'PROPN', 'PRON', 'PROPN']"
gi,roberta-small,True,nurse,"['St.', 'specializes', 'Nurse', 'primarily', 'specializes']","['PROPN', 'VERB', 'PROPN', 'ADV', 'VERB']"
gi,roberta-small,True,psychologist,"['coping', 'at', 'lymphoma', 'drjanamartin@verizon.net', 'cancer']","['VERB', 'ADP', 'NOUN', 'PROPN', 'NOUN']"
gi,roberta-small,True,psychologist,"['his', 'clinical', 'at', 'his', 'Dr.']","['PRON', 'ADJ', 'ADP', 'PRON', 'PROPN']"
gi,roberta-small,True,physician,"[',', 'Forces', 'Apo', 'in', 'she']","['PUNCT', 'PROPN', 'PROPN', 'ADP', 'PRON']"
gi,roberta-small,True,nurse,"['a', 'Medical', 'Theatre', 'Nurse', 'Nursing']","['DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,dentist,"['Khairne', 'Lodha', 'Deepesh', 'Lodha', 'BDS']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,nurse,"['(', ')', 'is', 'Mercy', 'Diabetes']","['PUNCT', 'PUNCT', 'AUX', 'PROPN', 'NOUN']"
gi,roberta-small,True,dentist,"['Dr.', 'years', '.', 'Forest', 'affiliated']","['PROPN', 'NOUN', 'PUNCT', 'PROPN', 'VERB']"
gi,roberta-small,True,nurse,"['affiliates', 'cooperates', 'experiences', 'diverse', 'PRACTITIONER']","['VERB', 'NOUN', 'NOUN', 'ADJ', 'PROPN']"
gi,roberta-small,True,psychologist,"['quick', 'parenting', 'after', 'to', 'she']","['ADJ', 'NOUN', 'ADP', 'ADP', 'PRON']"
gi,roberta-small,True,nurse,"['to', 'Medicine', 'Faculty', 'nursing', 'nurses']","['PART', 'PROPN', 'PROPN', 'NOUN', 'NOUN']"
gi,roberta-small,True,nurse,"['Legal', 'Nursing', 'her', 'Doctor', 'Medical']","['PROPN', 'PROPN', 'PRON', 'NOUN', 'PROPN']"
gi,roberta-small,True,nurse,"['honors', 'cooperates', 'experiences', 'Medical', 'diverse']","['NOUN', 'NOUN', 'NOUN', 'PROPN', 'ADJ']"
gi,roberta-small,True,dentist,"['of', 'oral', 'and', 'ability', 'experience']","['ADP', 'ADJ', 'CCONJ', 'NOUN', 'NOUN']"
gi,roberta-small,True,surgeon,"['Creighton', 'Transfer', 'Surgery', 'Trauma', 'Medicine,(2016']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['is', 'religious', 'especially', 'Behaviour', 'belief']","['AUX', 'ADJ', 'ADV', 'PROPN', 'NOUN']"
gi,roberta-small,True,nurse,"['leadership', 'Program', 'Ann', 'Ann', 'care']","['NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']"
gi,roberta-small,True,physician,"['School', '.', 'affiliations', 'clinic', 'hospital']","['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,dentist,"['of', 'Dr.', 'Smile', 'Seeba', 'The']","['ADP', 'PROPN', 'PROPN', 'PROPN', 'DET']"
gi,roberta-small,True,psychologist,"['psychology', 'treatment', 'provide', 'therapy', 'ADHD']","['NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN']"
gi,roberta-small,True,surgeon,"['had', 'who', '.', 'their', 'Dr.']","['VERB', 'PRON', 'PUNCT', 'PRON', 'PROPN']"
gi,roberta-small,True,surgeon,"['Orthopedic', 'Orthopaedic', 'McDonald', 'McDonald', 'McDonald']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['in', 'she', 'her', 'and', 'doctorate']","['ADP', 'PRON', 'PRON', 'CCONJ', 'NOUN']"
gi,roberta-small,True,psychologist,"['Coyle', 'of', 'Communications', 'interview', 'Caravaggio']","['PROPN', 'ADP', 'PROPN', 'NOUN', 'PROPN']"
gi,roberta-small,True,psychologist,"['NHS', 'NHS', 'private', 'in', '.']","['PROPN', 'PROPN', 'ADJ', 'ADP', 'PUNCT']"
gi,roberta-small,True,psychologist,"['interviewed', 'by', 'the', '“', 'drugs']","['VERB', 'ADP', 'DET', 'PUNCT', 'NOUN']"
gi,roberta-small,True,psychologist,"['Tervo', '.', 'Tervo', 'for', 'Dr.']","['PROPN', 'PUNCT', 'PROPN', 'ADP', 'PROPN']"
gi,roberta-small,True,nurse,"['She', 'Nursing', 'a', 'led', 'graduated']","['PRON', 'PROPN', 'DET', 'VERB', 'VERB']"
gi,roberta-small,True,nurse,"['experiences', 'She', 'diverse', 'D', ',']","['NOUN', 'PRON', 'ADJ', 'PROPN', 'PUNCT']"
gi,roberta-small,True,dentist,"['practices', 'Clinic', 'Gajre', 'Tooth', 'BDS']","['NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,nurse,[],[]
gi,roberta-small,True,physician,"['M', 'Anchorage', 'MD', 'NPI', '1043209315']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NUM']"
gi,roberta-small,True,psychologist,"['edge', 'is', 'therapy', 'psychology', 'professions']","['NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,psychologist,"['her', 'psychoanalysis', 'psychology', 'her', 'Her']","['PRON', 'NOUN', 'NOUN', 'PRON', 'PRON']"
gi,roberta-small,True,nurse,"['honors', 'Phyllis', 'Hospital', 'experiences', 'NURSE']","['NOUN', 'PROPN', 'PROPN', 'NOUN', 'PROPN']"
gi,roberta-small,True,nurse,"['Nursing', 'Bachelor', 'Nursing', 'Nursing', 'neurology']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']"
gi,roberta-small,True,physician,"['conversant', ',', '.', '.', ')']","['ADJ', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT']"
gi,roberta-small,True,nurse,"['an', 'She', 'cardiac', 'Pediatric', 'RN']","['DET', 'PRON', 'ADJ', 'PROPN', 'NOUN']"
gi,roberta-small,True,physician,"['He', ')', 'Biosciences', 'Children', 'Osteopathic']","['PRON', 'PUNCT', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"[""'s"", 'on', 'forgiveness', 'psychology', 'of']","['PART', 'ADP', 'NOUN', 'NOUN', 'ADP']"
gi,roberta-small,True,surgeon,"['he', 'them', 'year', 'says', 'ACL']","['PRON', 'PRON', 'NOUN', 'VERB', 'PROPN']"
gi,roberta-small,True,psychologist,"['multiculturalism', 'a', 'hospitals', 'in', 'child']","['NOUN', 'DET', 'NOUN', 'ADP', 'NOUN']"
gi,roberta-small,True,dentist,"['the', 'demeanor', 'and', 'Dr.', 'Dr.']","['DET', 'NOUN', 'CCONJ', 'PROPN', 'PROPN']"
gi,roberta-small,True,nurse,"['Practitioner', 'Mary', 'varied', 'Nurse', 'Hospitals']","['PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['century', 'courses', 'sex', 'science', 'women']","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,surgeon,"['replacements', 'knee', 'licenses', 'resurfacing', 'his']","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'PRON']"
gi,roberta-small,True,psychologist,"['of', 'for', 'want', 'learn', ',']","['ADP', 'ADP', 'VERB', 'VERB', 'PUNCT']"
gi,roberta-small,True,surgeon,"['certified', '.', 'these', 'Plastic', 'residency']","['VERB', 'PUNCT', 'DET', 'PROPN', 'NOUN']"
gi,roberta-small,True,physician,"['.', 'Bharat', 'Claremont', 'Rinabahen', 'NPI']","['NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,surgeon,"['cutting', 'he', 'the', 'exceptional', 'backed']","['VERB', 'PRON', 'DET', 'ADJ', 'VERB']"
gi,roberta-small,True,psychologist,"['teacher', 'musician', ',', 'where', 'spirituality']","['NOUN', 'NOUN', 'PUNCT', 'ADV', 'NOUN']"
gi,roberta-small,True,psychologist,"['legal', 'administrative', 'possesses', 'understanding', 'a']","['ADJ', 'ADJ', 'VERB', 'NOUN', 'DET']"
gi,roberta-small,True,physician,"['Amerigroup', '.', 'conversant', 'Dr.', 'Dr.']","['PROPN', 'PUNCT', 'ADJ', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['mindfulness', 'She', 'workshops', 'pain', 'Arts']","['NOUN', 'PRON', 'NOUN', 'NOUN', 'PROPN']"
gi,roberta-small,True,surgeon,"['abdominal', 'stones', 'groin', 'hernia', 'expertise']","['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,physician,"['she', '17155', 'Alabama', 'of', 'M.D']","['PRON', 'NUM', 'PROPN', 'ADP', 'PROPN']"
gi,roberta-small,True,psychologist,"['.', 'with', 'constructive', 'conferences', 'programs']","['PUNCT', 'ADP', 'ADJ', 'NOUN', 'NOUN']"
gi,roberta-small,True,surgeon,"['Pennsylvania', 'the', 'School', 'Professor', 'Gynecology']","['PROPN', 'DET', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,dentist,"['.', 'college', 'dental', 'St.', 'BDS']","['PUNCT', 'NOUN', 'ADJ', 'PROPN', 'PROPN']"
gi,roberta-small,True,physician,"['work', 'only', 'elected', 'strike', 'be']","['NOUN', 'ADJ', 'VERB', 'NOUN', 'AUX']"
gi,roberta-small,True,nurse,"['of', 'cardiovascular', 'factors', 'she', 'nursing']","['ADP', 'ADJ', 'NOUN', 'PRON', 'NOUN']"
gi,roberta-small,True,psychologist,"['Rainey', 'she', 'and', 'her', 'mental']","['PROPN', 'PRON', 'CCONJ', 'PRON', 'ADJ']"
gi,roberta-small,True,psychologist,"['.', 'boys', 'who', 'MANDOO', '""']","['PUNCT', 'NOUN', 'PRON', 'PROPN', 'PUNCT']"
gi,roberta-small,True,physician,"[')', 'Commission', 'Assistants', 'Physician', 'Assistants']","['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,nurse,"['cooperates', 'diverse', 'to', 'Sharon', 'experiences']","['NOUN', 'ADJ', 'PART', 'PROPN', 'NOUN']"
gi,roberta-small,True,psychologist,"['is', ',', ',', 'Grief', 'She']","['AUX', 'PUNCT', 'PUNCT', 'PROPN', 'PRON']"
gi,roberta-small,True,psychologist,"['degree', 'psychology', 'Welfare', 'gender', 'Social']","['NOUN', 'NOUN', 'PROPN', 'NOUN', 'PROPN']"
gi,roberta-small,True,psychologist,"['supervisory', 'his', ',', 'disorders', 'psychotherapy']","['ADJ', 'PRON', 'PUNCT', 'NOUN', 'NOUN']"
gi,roberta-small,True,psychologist,"['teaches', 'supports', 'a', 'psychotherapy', 'in']","['VERB', 'VERB', 'DET', 'NOUN', 'ADP']"
gi,roberta-small,True,dentist,"['practices', 'Rosas', 'Rosas', 'Clinic', 'Dr.']","['NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,physician,"[""'"", 'that', 'professor', 'Practices', 'an']","['PART', 'DET', 'NOUN', 'PROPN', 'DET']"
gi,roberta-small,True,psychologist,"['child', 'state', 'individuals', 'charged', 'testified']","['NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB']"
gi,roberta-small,True,nurse,"['Riano', 'experiences', 'diverse', 'cooperates', 'NURSE']","['PROPN', 'NOUN', 'ADJ', 'NOUN', 'PROPN']"
gi,roberta-small,True,psychologist,"['interest', 'within', 'of', 'psycholinguistics', 'cognitive']","['NOUN', 'ADP', 'ADP', 'NOUN', 'ADJ']"
gi,roberta-small,True,physician,"['experience', 'patients', 'in', 'Bachelor', 'Physician']","['NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN']"
gi,roberta-small,True,psychologist,"['his', 'passion', 'for', 'innovator', 'a']","['PRON', 'NOUN', 'ADP', 'NOUN', 'DET']"
gi,roberta-small,True,surgeon,"['completed', 'serves', 'patients', 'Joint', 'orthopedic']","['VERB', 'VERB', 'NOUN', 'PROPN', 'ADJ']"
gi,roberta-small,True,dentist,"['Oklahoma', 'clinic', 'to', 'and', 'Dentistry']","['PROPN', 'NOUN', 'PART', 'CCONJ', 'PROPN']"
gi,roberta-small,True,physician,"['serves', 'President', 'Dr.', 'Nephrologist', 'Clinical']","['VERB', 'PROPN', 'PROPN', 'NOUN', 'PROPN']"
gi,roberta-small,True,nurse,"['graduated', 'PRACTITIONER', 'experiences', 'cooperates', 'diverse']","['VERB', 'PROPN', 'NOUN', 'NOUN', 'ADJ']"
gi,roberta-small,True,dentist,"['is', 'Dr.', 'Dr.', 'Mumbai', 'Mumbai']","['AUX', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,nurse,"['to', 'Kish', 'diverse', 'NURSE', ',']","['PART', 'ADJ', 'ADJ', 'PROPN', 'PUNCT']"
gi,roberta-small,True,psychologist,"['formerly', 'in', 'Writer', 'Southern', 'Counseling']","['ADV', 'ADP', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,physician,"['management', '.', 'school', 'patients', 'residency']","['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,physician,"['the', 'Gynecology', 'Obstetrics', 'and', 'resident']","['DET', 'PROPN', 'PROPN', 'CCONJ', 'NOUN']"
gi,roberta-small,True,nurse,"['her', 'illnesses', 'doctorate', 'and', 'from']","['PRON', 'NOUN', 'NOUN', 'CCONJ', 'ADP']"
gi,roberta-small,True,psychologist,"['Barcelona', 'centre', 'splits', 'emotional', 'wellbeing']","['PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN']"
gi,roberta-small,True,nurse,"['gynaecological', 'she', 'Hospital', 'her', 'training']","['ADJ', 'PRON', 'PROPN', 'PRON', 'NOUN']"
gi,roberta-small,True,psychologist,"['accepting', 'challenges', 'He', 'Valery', 'psychotherapy']","['VERB', 'NOUN', 'PRON', 'PROPN', 'NOUN']"
gi,roberta-small,True,nurse,"['and', 'support', 'through', 'has', 'ACLS']","['CCONJ', 'NOUN', 'ADP', 'VERB', 'PROPN']"
gi,roberta-small,True,psychologist,"['obesity', 'treatment', 'primarily', 'psychological', 'psychosocial']","['NOUN', 'NOUN', 'ADV', 'ADJ', 'ADJ']"
gi,roberta-small,True,dentist,"['Some', 'Sushma', 'practices', '.', 'BDS']","['DET', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']"
gi,roberta-small,True,dentist,"['privately', 'Dental', 'appointment', 'Lybrate.com', 'Dr.']","['ADV', 'PROPN', 'NOUN', 'PROPN', 'PROPN']"
gi,roberta-small,True,dentist,"['extraction', 'for', 'Delray', 'grafting', 'tooth']","['NOUN', 'ADP', 'PROPN', 'NOUN', 'NOUN']"
gi,roberta-small,True,nurse,"['Swedish', 'PRACTITIONER', 'to', 'Hospital', 'Hospital']","['PROPN', 'PROPN', 'PART', 'PROPN', 'PROPN']"
gi,roberta-small,True,nurse,"['Severance', 'more', 'NURSE', 'diverse', 'experiences']","['PROPN', 'ADJ', 'PROPN', 'ADJ', 'NOUN']"
gi,roberta-small,True,surgeon,"['Society', 'College', 'surgeon', 'newspapers', 'lectures']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN']"
gi,roberta-small,True,surgeon,"['neuromuscular', 'dysplasia', 'musculoskeletal', 'clubfeet', 'fractures']","['ADJ', 'PROPN', 'ADJ', 'NOUN', 'NOUN']"
gi,roberta-small,True,nurse,"['quality', '.', 'Pain', 'pain', 'She']","['NOUN', 'PUNCT', 'PROPN', 'NOUN', 'PRON']"
gi,roberta-small,True,nurse,"['honors', 'cooperates', 'diverse', 'NURSE', 'experiences']","['NOUN', 'NOUN', 'ADJ', 'PROPN', 'NOUN']"
gi,roberta-small,True,dentist,"['Clinic', 'BDS', 'Patil', 'Yogesh', 'Prachi']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,roberta-small,True,surgeon,"['colorectal', 'polyps', 'prevention', 'Hospital', 'cancer']","['ADJ', 'NOUN', 'NOUN', 'PROPN', 'NOUN']"
gi,roberta-small,True,nurse,"['to', 'experiences', ',', 'in', 'NURSE']","['PART', 'NOUN', 'PUNCT', 'ADP', 'PROPN']"
gi,roberta-small,True,physician,"['Louisiana', 'HMO', 'school', 'School', ',']","['PROPN', 'PROPN', 'NOUN', 'PROPN', 'PUNCT']"
gi,roberta-small,True,physician,"['Assistant', 'worked', 'physician', 'orthopedic', 'center']","['PROPN', 'VERB', 'NOUN', 'ADJ', 'NOUN']"
gi,roberta-small,True,psychologist,"['forensics', 'disorders', 'forensic', 'Dr.', 'provides']","['NOUN', 'NOUN', 'ADJ', 'PROPN', 'VERB']"
