xai,model,contrastive,class,word,gender
lrp,gpt2-large,False,dentist,she,f
lrp,gpt2-large,False,physician,he,m
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,surgeon,he,m
lrp,gpt2-large,False,dentist,she,f
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,psychologist,her,f
lrp,gpt2-large,False,dentist,his,m
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,nurse,husband,m
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,False,nurse,her,f
lrp,gpt2-large,False,physician,mr.,m
lrp,gpt2-large,False,physician,mr.,m
lrp,gpt2-large,False,dentist,he,m
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,physician,she,f
lrp,gpt2-large,False,surgeon,he,m
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,False,surgeon,he,m
lrp,gpt2-large,False,psychologist,her,f
lrp,gpt2-large,False,surgeon,he,m
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,dentist,he,m
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,False,psychologist,her,f
lrp,gpt2-large,False,surgeon,he,m
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,False,dentist,he,m
lrp,gpt2-large,False,surgeon,he,m
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,False,psychologist,her,f
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,False,psychologist,she,f
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,False,dentist,she,f
lrp,gpt2-large,False,dentist,his,m
lrp,gpt2-large,False,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,physician,her,f
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,bachelor,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,he,m
lrp,gpt2-large,True,psychologist,his,m
lrp,gpt2-large,True,psychologist,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,dentist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,her,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,ms.,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,shah,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,dentist,she,f
lrp,gpt2-large,True,nurse,mrs.,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,mrs.,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,mrs.,f
lrp,gpt2-large,True,psychologist,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,physician,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,ms.,f
lrp,gpt2-large,True,nurse,ms.,f
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,women,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,kaiser,m
lrp,gpt2-large,True,psychologist,his,m
lrp,gpt2-large,True,physician,bachelor,m
lrp,gpt2-large,True,physician,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,mrs.,f
lrp,gpt2-large,True,physician,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,mother,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,bachelor,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,his,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,indiana,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,surgeon,male,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,physician,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,nurse,herself,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,girl,f
lrp,gpt2-large,True,surgeon,him,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,he,m
lrp,gpt2-large,True,dentist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,bachelor,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,women,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,herself,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,physician,bachelor,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,he,m
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,mrs.,f
lrp,gpt2-large,True,nurse,midwife,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,bachelor,m
lrp,gpt2-large,True,psychologist,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,physician,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,dentist,she,f
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,his,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,dentist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,physician,bachelor,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,ms.,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,ms.,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,women,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,her,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,dentist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,physician,her,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,midwife,f
lrp,gpt2-large,True,nurse,ms.,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,his,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,sister,f
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,nurse,ms.,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,her,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,ms.,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,ms.,f
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,surgeon,his,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,physician,she,f
lrp,gpt2-large,True,nurse,ms.,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,psychologist,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,her,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,dentist,he,m
lrp,gpt2-large,True,surgeon,he,m
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,physician,mr.,m
lrp,gpt2-large,True,psychologist,women,f
lrp,gpt2-large,True,psychologist,she,f
lrp,gpt2-large,True,psychologist,men,m
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,nurse,she,f
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,psychologist,he,m
lrp,gpt2-large,True,nurse,women,f
lrp,gpt2-large,True,nurse,she,f
