,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,annotator_ID
349,QID441,216,If you have a child who gets in trouble for being hyperactive you may need to teach them how to what down ?,B,calm,2,"child,who,gets,in,trouble,hyperactive,teach,them,down","5,6,7,8,9,12,17,18,22",40,Latino/Hispanic,Female,Very well,PASSED,6a29b657b29e1506284d8328dffbbd21,LO,Latino/Hispanic,>=38,89
350,QID441,216,If you have a child who gets in trouble for being hyperactive you may need to teach them how to what down ?,B,calm,2,hyperactive,12,39,White/Caucasian,Female,Very well,PASSED,6a29b657b29e1506284d8328dffbbd21,LO,Latino/Hispanic,>=38,115
351,QID443,217,"The teacher knew her students understood division , what was she hoping they would learn next ?",A,multiplication,1,"what,was,she,hoping,they,would,learn,next","9,10,11,12,13,14,15,16",48,White/Caucasian,Female,Well,PASSED,6acd88b9b5dd15e23bbcc3fd679100a8,LO,Latino/Hispanic,>=38,133
352,QID443,217,"The teacher knew her students understood division , what was she hoping they would learn next ?",A,multiplication,1,"understood,division,next","6,7,16",39,White/Caucasian,Female,Very well,PASSED,6acd88b9b5dd15e23bbcc3fd679100a8,LO,Latino/Hispanic,>=38,115
353,QID443,217,"The teacher knew her students understood division , what was she hoping they would learn next ?",A,multiply,2,"students,understood,division,hoping,they,would,learn,next","5,6,7,12,13,14,15,16",40,Latino/Hispanic,Female,Very well,PASSED,6acd88b9b5dd15e23bbcc3fd679100a8,LO,Latino/Hispanic,>=38,89
354,QID445,218,It 's dangerous to let pet birds free so it 's better to keep them what ?,C,caged in,3,"pet,birds,keep,them,what","6,7,14,15,16",48,White/Caucasian,Female,Well,PASSED,6b1f5ebd9d0dbc7e34a598456a6091a8,LO,Latino/Hispanic,>=38,133
355,QID445,218,It 's dangerous to let pet birds free so it 's better to keep them what ?,C,caged in,3,"dangerous,free","3,8",39,White/Caucasian,Female,Very well,PASSED,6b1f5ebd9d0dbc7e34a598456a6091a8,LO,Latino/Hispanic,>=38,115
356,QID445,218,It 's dangerous to let pet birds free so it 's better to keep them what ?,C,caged in,3,"dangerous,to,let,pet,birds,free,better,keep,them","3,4,5,6,7,8,12,14,15",40,Latino/Hispanic,Female,Very well,PASSED,6b1f5ebd9d0dbc7e34a598456a6091a8,LO,Latino/Hispanic,>=38,89
357,QID447,219,"The rats were hiding in the house , where were they ?",E,basement,3,"rats,hiding","2,4",39,White/Caucasian,Female,Very well,PASSED,6b270159bd402ddd498a38153f9d1efe,LO,Latino/Hispanic,>=38,115
358,QID447,219,"The rats were hiding in the house , where were they ?",E,sewers,1,"rats,were,hiding,in,the,house,where","2,3,4,5,6,7,9",48,White/Caucasian,Female,Well,PASSED,6b270159bd402ddd498a38153f9d1efe,LO,Latino/Hispanic,>=38,133
359,QID447,219,"The rats were hiding in the house , where were they ?",E,basement,3,"rats,were,hiding,in,the,house","2,3,4,5,6,7",40,Latino/Hispanic,Female,Very well,PASSED,6b270159bd402ddd498a38153f9d1efe,LO,Latino/Hispanic,>=38,89
360,QID449,220,"Immediately after peeing , a person 's bladder is what ?",B,empty,2,person,6.0,39,Latino/Hispanic,Male,Well,PASSED,6b9221c1af583ffb43580857d6fde38a,LO,Latino/Hispanic,>=38,189
361,QID451,221,On a hot day what can you do to enjoy something cool and sweet ?,E,eat ice cream,5,hot,3.0,39,Latino/Hispanic,Male,Well,PASSED,6bd170c8d3d99d3c47b3e96427bacaeb,LO,Latino/Hispanic,>=38,189
362,QID453,222,where is a good place to obtain new soap ?,A,supermarket,1,good,4.0,39,Latino/Hispanic,Male,Well,PASSED,6bd176cc91a2a2088807ec446c008856,LO,Latino/Hispanic,>=38,189
363,QID455,223,"We are all human , and we all what ?",E,die,5,human,4.0,39,Latino/Hispanic,Male,Well,PASSED,6c1c1c282cebe8917f607f0dbc1c102e,LO,Latino/Hispanic,>=38,189
364,QID457,224,Running errands with screaming kids will likely cause what ?,C,stress,5,kids,5.0,39,Latino/Hispanic,Male,Well,PASSED,6c4b2c93a4bdafb6cbf2b2ef2439b06f,LO,Latino/Hispanic,>=38,189
365,QID459,225,What would you do to a rock when climb up a cliff ?,A,throw,3,rock,7.0,39,Latino/Hispanic,Male,Well,PASSED,6c84e79d0595efd99596faa07c4961d0,LO,Latino/Hispanic,>=38,189
366,QID461,226,What do people do when networking ?,A,build trust,1,networking,6.0,39,Latino/Hispanic,Male,Well,PASSED,6cb895ce89995f6be422f7c4167c7638,LO,Latino/Hispanic,>=38,189
367,QID463,227,What can happen to you when you are using television and it is not interesting ?,E,turn off,1,"not,interesting","14,15",39,Latino/Hispanic,Male,Well,PASSED,6cc797ec148c1fc74592957a55bd0951,LO,Latino/Hispanic,>=38,189
368,QID465,228,Animals who have hair and do n't lay eggs are what ?,C,mammals,3,"and,do,n't,lay,eggs","5,6,7,8,9",39,Latino/Hispanic,Male,Well,PASSED,6e77de03bee86d6c20780e14f00944d0,LO,Latino/Hispanic,>=38,189
369,QID467,229,Where would you display a picture on a horizontal surface ?,C,desktop,2,"a,horizontal,surface","8,9,10",39,Latino/Hispanic,Male,Well,PASSED,6f48ee564a48293eb501cc0d8197bdd9,LO,Latino/Hispanic,>=38,189
370,QID469,230,What is someone doing if he or she is sitting quietly and his or her eyes are moving ?,A,reading,1,"his,or,her,eyes,are,moving","13,14,15,16,17,18",68,Latino/Hispanic,Male,Very well,PASSED,70701f5d1d62e58d5c74e2e303bb4065,LO,Latino/Hispanic,>=38,24
371,QID469,230,What is someone doing if he or she is sitting quietly and his or her eyes are moving ?,A,reading,1,"sitting,quietly,moving","10,11,18",53,Latino/Hispanic,Female,Well,PASSED,70701f5d1d62e58d5c74e2e303bb4065,LO,Latino/Hispanic,>=38,139
372,QID471,231,What might a couple have a lot of when they are deciding on stopping being married to each other ?,E,detachment,2,"stopping,being,married,to,each,other","14,15,16,17,18,19",68,Latino/Hispanic,Male,Very well,PASSED,70c39372c0d50566554fd72c768b75f6,LO,Latino/Hispanic,>=38,24
373,QID471,231,What might a couple have a lot of when they are deciding on stopping being married to each other ?,E,fights,5,"deciding,stopping,being,married","12,14,15,16",53,Latino/Hispanic,Female,Well,PASSED,70c39372c0d50566554fd72c768b75f6,LO,Latino/Hispanic,>=38,139
374,QID473,232,What negative effect can competing in a chess game on a cold day have ?,D,frostbite,5,"on,a,cold,day","10,11,12,13",68,Latino/Hispanic,Male,Very well,PASSED,71cbfeb995b06b21e890c91040722252,LO,Latino/Hispanic,>=38,24
375,QID473,232,What negative effect can competing in a chess game on a cold day have ?,D,frostbite,5,"chess,game,cold,day","8,9,12,13",53,Latino/Hispanic,Female,Well,PASSED,71cbfeb995b06b21e890c91040722252,LO,Latino/Hispanic,>=38,139
376,QID475,233,What do young boys do on the ice in the winter ?,B,play hockey,2,"on,the,ice","6,7,8",68,Latino/Hispanic,Male,Very well,PASSED,732183ead4206e51ed4df18b9c9f14fe,LO,Latino/Hispanic,>=38,24
377,QID475,233,What do young boys do on the ice in the winter ?,B,play hockey,2,"do,ice,winter","5,8,11",53,Latino/Hispanic,Female,Well,PASSED,732183ead4206e51ed4df18b9c9f14fe,LO,Latino/Hispanic,>=38,139
378,QID477,234,What do you do when you need to get food ?,E,shop,5,"need,to,get,food","7,8,9,10",68,Latino/Hispanic,Male,Very well,PASSED,7322d0dcf2e27c7032626a3639f5696b,LO,Latino/Hispanic,>=38,24
379,QID477,234,What do you do when you need to get food ?,E,shop,5,"need,to,get,food","7,8,9,10",53,Latino/Hispanic,Female,Well,PASSED,7322d0dcf2e27c7032626a3639f5696b,LO,Latino/Hispanic,>=38,139
380,QID479,235,"John was a bit think in the head , but he knew that he never saw the lady before . They were what ?",C,unacquainted,3,"never,saw,the,lady,before","15,16,17,18,19",68,Latino/Hispanic,Male,Very well,PASSED,73fbd2caac2c3786ca810adfe7030273,LO,Latino/Hispanic,>=38,24
381,QID479,235,"John was a bit think in the head , but he knew that he never saw the lady before . They were what ?",C,unacquainted,3,"bit,think,head,never,saw,lady,before","4,5,8,15,16,18,19",53,Latino/Hispanic,Female,Well,PASSED,73fbd2caac2c3786ca810adfe7030273,LO,Latino/Hispanic,>=38,139
382,QID481,236,"If the kitten was going to grow up to be a mouser like it 's mother , where should it spend most of it 's time ?",D,farmhouse,4,"be,a,mouser","10,11,12",53,Latino/Hispanic,Female,Well,PASSED,7400e9c4a2c8e600a0f7e2d162a07837,LO,Latino/Hispanic,>=38,139
383,QID481,236,"If the kitten was going to grow up to be a mouser like it 's mother , where should it spend most of it 's time ?",D,floor,2,"to,be,a,mouser","9,10,11,12",68,Latino/Hispanic,Male,Very well,PASSED,7400e9c4a2c8e600a0f7e2d162a07837,LO,Latino/Hispanic,>=38,24
384,QID483,237,"They kept doing things the same , she suggested they also try doing things what ?",A,differently,1,"doing,things,the,same","3,4,5,6",68,Latino/Hispanic,Male,Very well,PASSED,75cb55aec7e64f592c01eee5d4578dcd,LO,Latino/Hispanic,>=38,24
385,QID483,237,"They kept doing things the same , she suggested they also try doing things what ?",A,differently,1,"They,kept,doing,things,the,same","1,2,3,4,5,6",53,Latino/Hispanic,Female,Well,PASSED,75cb55aec7e64f592c01eee5d4578dcd,LO,Latino/Hispanic,>=38,139
386,QID485,238,Where is a ferret unlikely to be ?,A,aquarium,3,"unlikely,to,be","5,6,7",68,Latino/Hispanic,Male,Very well,PASSED,77e2a0b469b56bea81921a4a945ffcb5,LO,Latino/Hispanic,>=38,24
387,QID485,238,Where is a ferret unlikely to be ?,A,aquarium,3,"Where,is,a,ferret","1,2,3,4",53,Latino/Hispanic,Female,Well,PASSED,77e2a0b469b56bea81921a4a945ffcb5,LO,Latino/Hispanic,>=38,139
388,QID487,239,"Sean was a wreck . He loved to build houses , but in his current state , he could n't do what ?",C,build,5,"build,houses","9,10",68,Latino/Hispanic,Male,Very well,PASSED,78276a4eab6e8d6b9ae3749211816977,LO,Latino/Hispanic,>=38,24
389,QID487,239,"Sean was a wreck . He loved to build houses , but in his current state , he could n't do what ?",C,build,5,"was,a,wreck,loved,to,build,houses","2,3,4,7,8,9,10",53,Latino/Hispanic,Female,Well,PASSED,78276a4eab6e8d6b9ae3749211816977,LO,Latino/Hispanic,>=38,139
390,QID489,240,Brawn opened the curtains so that the sun could do what ?,C,warm house,2,"opened,curtains,sun","2,4,8",40,Latino/Hispanic,Female,Well,PASSED,78d1218aeff70a70904767349e3c4c53,LO,Latino/Hispanic,>=38,209
391,QID491,241,What is the habitat of the fox ?,E,mountains,5,"What,is,the,habitat,the,fox","1,2,3,4,6,7",40,Latino/Hispanic,Female,Well,PASSED,793672da43fbc609e8c5760630c7e239,LO,Latino/Hispanic,>=38,209
392,QID493,242,Is that person acting as silly as a clown ?,B,ridiculous,2,"that,person,acting,silly,as,clown","2,3,4,6,7,9",40,Latino/Hispanic,Female,Well,PASSED,799e48ec7fb16415c8f82828c5761ed1,LO,Latino/Hispanic,>=38,209
393,QID495,243,What did the policemen do when they heard a cry from a distance ?,E,help,5,"What,did,the,policemen,do,when,heard,cry,from,a,distance","1,2,3,4,5,6,8,10,11,12,13",40,Latino/Hispanic,Female,Well,PASSED,79c3378b7660d328902d7c0ad442a37f,LO,Latino/Hispanic,>=38,209
394,QID497,244,"The child felt like it was all pretend , he did n't understand what ?",E,daydreams,2,"The,child,felt,like,it,was,all,pretend,did,n't,understand,?","1,2,3,4,5,6,7,8,11,12,13,15",40,Latino/Hispanic,Female,Well,PASSED,79ec11d8072ce42779adfe0a19bd5374,LO,Latino/Hispanic,>=38,209
395,QID499,245,Because of his anger he could n't clearly explain or what ?,D,illustrate point,4,"Because,of,anger,he,could,n't,clearly,explain,or","1,2,4,5,6,7,8,9,10",40,Latino/Hispanic,Female,Well,PASSED,7a28d31e66d870370642de3be47b9ef9,LO,Latino/Hispanic,>=38,209
396,QID501,246,Sally thought that competing was n't worth the risk . If she pushed more what might happen ?,E,pressure,1,"Sally,thought,that,competing,was,n't,worth,the,risk,.,If,pushed,more,might,happen","1,2,3,4,5,6,7,8,9,10,11,13,14,16,17",40,Latino/Hispanic,Female,Well,PASSED,7b7941b883328ad39048d4dfb1eb5623,LO,Latino/Hispanic,>=38,209
397,QID503,247,What can eating hamburger cause immediately after eating it ?,D,indigestion,4,"eating,hamburger,cause,immediately,after,eating,?","3,4,5,6,7,8,10",40,Latino/Hispanic,Female,Well,PASSED,7bb87c6d8eab57d4e983f60025b1f0dc,LO,Latino/Hispanic,>=38,209
398,QID505,248,Where is a good place to have a fireplace in a house ?,D,living room,4,"good,place,to,have,a,fireplace,in,a,house","4,5,6,7,8,9,10,11,12",40,Latino/Hispanic,Female,Well,PASSED,7c8bc9c0e56389eef033bca40c88c151,LO,Latino/Hispanic,>=38,209
399,QID507,249,"The man was going fishing instead of work , what is he seeking ?",B,relaxation,2,"man,was,fishing,instead,of,work,,,is,he,seeking,?","2,3,5,6,7,8,9,11,12,13,14",40,Latino/Hispanic,Female,Well,PASSED,7d7f7d7a8ae3b20ca9fc0da6efe467b4,LO,Latino/Hispanic,>=38,209
400,QID509,250,What is a possible outcome for committing murder ?,D,incarceration,2,murder,8.0,41,Latino/Hispanic,Male,Very well,PASSED,7d937233b4a9043da0b976dbd42d141b,LO,Latino/Hispanic,>=38,25
401,QID511,251,What does a person from Avalon live in ?,C,english house,3,Avalon,6.0,41,Latino/Hispanic,Male,Very well,PASSED,7ea57ee4580042b0a6a40479c8ace3e4,LO,Latino/Hispanic,>=38,25
402,QID513,252,John was an aristocratic fox hunter . Where might he live ?,B,arkansas,4,live,11.0,41,Latino/Hispanic,Male,Very well,PASSED,7f25dbab26165b3c8800c2733ca759d6,LO,Latino/Hispanic,>=38,25
403,QID515,253,What can eating lunch cause that is painful ?,C,heartburn,3,"eating,lunch,painful","3,4,8",41,Latino/Hispanic,Male,Very well,PASSED,7f7a6f2b3087bf37dadbe8aa8d358047,LO,Latino/Hispanic,>=38,25
404,QID517,254,"John was not happy with his marriage . He and his wife drifted apart . All and all , recent turns could be described as what ?",D,disenchanted,5,"marriage,drifted,apart","7,13,14",41,Latino/Hispanic,Male,Very well,PASSED,8058c566a4f488033d00e6520b17caea,LO,Latino/Hispanic,>=38,25
405,QID519,255,How can someone die from eating hamburger ?,C,mad cow disease,3,"die,eating,hamburger","4,6,7",41,Latino/Hispanic,Male,Very well,PASSED,8086f022f2d4a4888ae1f8c7e4541ab9,LO,Latino/Hispanic,>=38,25
406,QID521,256,Where is food likely to stay dry ?,B,oven,3,"food,stay,dry","3,6,7",41,Latino/Hispanic,Male,Very well,PASSED,80c19c62338edae0e8a1f5c6fec0d29a,LO,Latino/Hispanic,>=38,25
407,QID523,257,Where does lettuce arrive by large trucks ?,B,supermarket,2,"lettuce,arrive,trucks","3,4,7",41,Latino/Hispanic,Male,Very well,PASSED,81cc0d320488c7bacafb285cf7db5fbd,LO,Latino/Hispanic,>=38,25
408,QID525,258,For what entity should the government work ?,A,country,1,"entity,government,work","3,6,7",41,Latino/Hispanic,Male,Very well,PASSED,81e016974d33fe383c848b6c819791cd,LO,Latino/Hispanic,>=38,25
409,QID527,259,Where would your hear a bass clarinet along side other wood wind instruments ?,D,orchestra,4,"Where,hear,bass,clarinet,wood,wind,instruments","1,4,6,7,11,12,13",41,Latino/Hispanic,Male,Very well,PASSED,820df15b615d221e38a71fcc44461085,LO,Latino/Hispanic,>=38,25
410,QID529,260,Why might a person be known as a liar ?,B,false information,2,liar,9.0,38,Latino/Hispanic,Female,Very well,PASSED,8233ccb60dd0c0ff3b7ca5d73e5681f2,LO,Latino/Hispanic,>=38,125
411,QID531,261,What is someone usually doing if someone else is talking to him or her ?,A,listening,1,"talking,to","10,11",38,Latino/Hispanic,Female,Very well,PASSED,82e26bc22af89c38d54aa2d00dcb8a2b,LO,Latino/Hispanic,>=38,125
412,QID533,262,Where can you store you spare linens near your socks ?,D,dresser drawers,4,"store,linens,socks","4,7,10",38,Latino/Hispanic,Female,Very well,PASSED,839f3c37622c1ed5eebc9cd0b9d658e8,LO,Latino/Hispanic,>=38,125
413,QID535,263,What does a gambler do that causes him or her to be unhappy ?,C,lose money,3,"gambler,unhappy","4,13",38,Latino/Hispanic,Female,Very well,PASSED,83c25b9a5db5f9b3fd1ff6c7453d23d0,LO,Latino/Hispanic,>=38,125
414,QID537,264,What is the likely result of buying products in excess ?,E,spending money,2,"buying,excess","7,10",38,Latino/Hispanic,Female,Very well,PASSED,83dad4fe630fddbdcd5b18ef890c66f2,LO,Latino/Hispanic,>=38,125
415,QID539,265,What will you put on a pen to prevent it from drying out ?,D,ink in,2,"pen,drying,out","7,12,13",38,Latino/Hispanic,Female,Very well,PASSED,846bc47ced7119ad2ee19a8780d7fe18,LO,Latino/Hispanic,>=38,125
416,QID541,266,"The carpet was smelly and discouraged the league from playing there , where was this smelly carpet installed ?",C,bowling alley,3,"carpet,smelly,playing","2,4,10",38,Latino/Hispanic,Female,Very well,PASSED,847dbf5b73c3e8d49bb9a36491d95e79,LO,Latino/Hispanic,>=38,125
417,QID543,267,Why did the heavy metal band need electricity at the stadium ?,A,concert,1,"band,electricity,stadium","6,8,11",38,Latino/Hispanic,Female,Very well,PASSED,84a736d4b702a6869d8fa8523aee6f1b,LO,Latino/Hispanic,>=38,125
418,QID545,268,"Seeing idea become reality was a dream of hers for a long time , but as the time came to get on stage she had more what ?",B,anxiety,2,"reality,dream,stage","4,7,23",38,Latino/Hispanic,Female,Very well,PASSED,84ea43b967259814d939c62131f74df0,LO,Latino/Hispanic,>=38,125
419,QID547,269,"He picked up the perfect pebble , he planned to skip it across the entire small what ?",D,pond,4,"pebble,skip,small","6,11,16",38,Latino/Hispanic,Female,Very well,PASSED,8555dd9667d010018961a2f7d1c22704,LO,Latino/Hispanic,>=38,125
420,QID549,270,"The audience cheered when a goal was scored , what were they spectating ?",B,sporting event,2,"audience,cheered,goal,scored","2,3,6,8",38,Latino/Hispanic,Male,Very well,PASSED,8605fd2affc796d79073d0f3ef0761c9,LO,Latino/Hispanic,>=38,174
421,QID551,271,"They were getting ready for a really long hike , he put the food can in his what ?",D,backpack,4,"really,long,hike,put,food","7,8,9,12,14",38,Latino/Hispanic,Male,Very well,PASSED,866ea9c668c0b42df19fa20865e31f77,LO,Latino/Hispanic,>=38,174
422,QID553,272,"The cat kept pestering it 's owner , it was that time of the day and it was what ?",C,hungry,3,"cat,pestering,owner,time","2,4,7,12",38,Latino/Hispanic,Male,Very well,PASSED,86e2aabfb9d401567f04d87a648ff776,LO,Latino/Hispanic,>=38,174
423,QID555,273,What is the word added to Manchester that signifies what county it is in ?,D,greater manchester,4,"Manchester,county,is,in","7,11,13,14",38,Latino/Hispanic,Male,Very well,PASSED,87505da761eaa5c3c4703d02a12d46bc,LO,Latino/Hispanic,>=38,174
424,QID557,274,From where would you normally take a cup when you 're about to get a drink ?,E,kitchen cabinet,5,"where,take,cup,drink","2,6,8,16",38,Latino/Hispanic,Male,Very well,PASSED,87a133afae5d9d29d634f3384f28ef24,LO,Latino/Hispanic,>=38,174
425,QID559,275,"His compressor needed a new hose , where did he go ?",B,hardware store,2,"compressor,new,hose,where,go","2,5,6,8,11",38,Latino/Hispanic,Male,Very well,PASSED,88f1fe6cfbcb1a25f25454341c789463,LO,Latino/Hispanic,>=38,174
426,QID561,276,Where would you find a monkey in the wild ?,E,thailand,5,"Where,monkey,wild","1,6,9",38,Latino/Hispanic,Male,Very well,PASSED,895aa97bb84d874d71b2aed572cebfdd,LO,Latino/Hispanic,>=38,174
427,QID563,277,"During the winter hunt he could hear every motion in the woods , this was because of the what of everything ?",D,silence,2,"winter,hunt,hear,motion,woods,because,everything","3,4,7,9,12,16,21",38,Latino/Hispanic,Male,Very well,PASSED,8b2af2d865b7dc500427786c846eacaf,LO,Latino/Hispanic,>=38,174
428,QID565,278,What is another name for the color of the fur of a dog with light colored fur ?,A,fair,1,"another,name,color,fur,light,colored","3,4,7,10,15,16",38,Latino/Hispanic,Male,Very well,PASSED,8b548832703a8c68a788e2f9c0e222ae,LO,Latino/Hispanic,>=38,174
429,QID567,279,"When getting in shape , this is something that does wonders ?",E,eat more,1,"getting,shape,something,wonders","2,4,8,11",38,Latino/Hispanic,Male,Very well,PASSED,8b94b61b604ec0d7508804033eec6d23,LO,Latino/Hispanic,>=38,174
430,QID569,280,"Jane works for the government as a senator , where does she spend a lot of time ?",A,capitol building,1,"a,lot,of","14,15,16",47,White/Caucasian,Female,Well,PASSED,8bdbb8caefcc607a9ec7579aa0c87cba,LO,Latino/Hispanic,>=38,227
431,QID569,280,"Jane works for the government as a senator , where does she spend a lot of time ?",A,capitol building,1,"Jane,works,for,the,government,as,a,senator","1,2,3,4,5,6,7,8",38,Latino/Hispanic,Male,Very well,PASSED,8bdbb8caefcc607a9ec7579aa0c87cba,LO,Latino/Hispanic,>=38,85
432,QID569,280,"Jane works for the government as a senator , where does she spend a lot of time ?",A,capitol building,1,senator,8,58,White/Caucasian,Male,Very well,PASSED,8bdbb8caefcc607a9ec7579aa0c87cba,LO,Latino/Hispanic,>=38,247
433,QID571,281,If you 're going to a party in a new town what are you hoping to make ?,B,making new friends,2,"party,in,a,new,town","7,8,9,10,11",38,Latino/Hispanic,Male,Very well,PASSED,8becd2ee4e86258566a9c2b0e6d9544e,LO,Latino/Hispanic,>=38,85
434,QID571,281,If you 're going to a party in a new town what are you hoping to make ?,B,making new friends,2,hoping,15,47,White/Caucasian,Female,Well,PASSED,8becd2ee4e86258566a9c2b0e6d9544e,LO,Latino/Hispanic,>=38,227
435,QID571,281,If you 're going to a party in a new town what are you hoping to make ?,B,making new friends,2,"party,in,a,new,town","7,8,9,10,11",58,White/Caucasian,Male,Very well,PASSED,8becd2ee4e86258566a9c2b0e6d9544e,LO,Latino/Hispanic,>=38,247
436,QID573,282,"The butt was bare , and Sam could n't stop staring at it . It was very what ?",B,bareword,4,"The,butt,was,bare","1,2,3,4",58,White/Caucasian,Male,Very well,PASSED,8c11546468a2595b29a1297e73334fc4,LO,Latino/Hispanic,>=38,247
437,QID573,282,"The butt was bare , and Sam could n't stop staring at it . It was very what ?",B,bareword,4,"butt,was,bare","2,3,4",38,Latino/Hispanic,Male,Very well,PASSED,8c11546468a2595b29a1297e73334fc4,LO,Latino/Hispanic,>=38,85
438,QID573,282,"The butt was bare , and Sam could n't stop staring at it . It was very what ?",B,bareword,4,what,18,47,White/Caucasian,Female,Well,PASSED,8c11546468a2595b29a1297e73334fc4,LO,Latino/Hispanic,>=38,227
439,QID575,283,"The guys had a regular poker game , rather than going to the movies this what their what ?",E,social event,5,"guys,had,a,regular,poker,game,rather,going,to,the,movies","2,3,4,5,6,7,9,11,12,13,14",58,White/Caucasian,Male,Very well,PASSED,8c3c6b34bdb650a6517bca3786406c99,LO,Latino/Hispanic,>=38,247
440,QID575,283,"The guys had a regular poker game , rather than going to the movies this what their what ?",E,social event,5,"regular,poker,game,movies","5,6,7,14",38,Latino/Hispanic,Male,Very well,PASSED,8c3c6b34bdb650a6517bca3786406c99,LO,Latino/Hispanic,>=38,85
441,QID575,283,"The guys had a regular poker game , rather than going to the movies this what their what ?",E,social event,5,"rather,than,going,to,the,movies","9,10,11,12,13,14",47,White/Caucasian,Female,Well,PASSED,8c3c6b34bdb650a6517bca3786406c99,LO,Latino/Hispanic,>=38,227
442,QID577,284,When cooking sheep meat a lot of people might want to be well ?,C,done,3,"cooking,sheep,meat","2,3,4",38,Latino/Hispanic,Male,Very well,PASSED,8c655f3a55bde41aad880f138d7a445d,LO,Latino/Hispanic,>=38,85
443,QID577,284,When cooking sheep meat a lot of people might want to be well ?,C,lamb,2,"want,to","10,11",47,White/Caucasian,Female,Well,PASSED,8c655f3a55bde41aad880f138d7a445d,LO,Latino/Hispanic,>=38,227
444,QID577,284,When cooking sheep meat a lot of people might want to be well ?,C,wolf,5,"cooking,sheep,meat","2,3,4",58,White/Caucasian,Male,Very well,PASSED,8c655f3a55bde41aad880f138d7a445d,LO,Latino/Hispanic,>=38,247
445,QID579,285,"A man takes a seat at a museum outside of Barcelona , where is he likely ?",B,show,4,likely,16,47,White/Caucasian,Female,Well,PASSED,8e1b0792e441a5d54ae47a4b24f48977,LO,Latino/Hispanic,>=38,227
446,QID579,285,"A man takes a seat at a museum outside of Barcelona , where is he likely ?",B,martorell,2,"outside,of,Barcelona","9,10,11",38,Latino/Hispanic,Male,Very well,PASSED,8e1b0792e441a5d54ae47a4b24f48977,LO,Latino/Hispanic,>=38,85
447,QID579,285,"A man takes a seat at a museum outside of Barcelona , where is he likely ?",B,martorell,2,"museum,outside,of,Barcelona","8,9,10,11",58,White/Caucasian,Male,Very well,PASSED,8e1b0792e441a5d54ae47a4b24f48977,LO,Latino/Hispanic,>=38,247
448,QID581,286,"After killing people , the murderer went to church after feeling what ?",B,remorse,2,"murderer,went,to,church","6,7,8,9",38,Latino/Hispanic,Male,Very well,PASSED,8e7941ce31996ca83cc0a68f7313c96d,LO,Latino/Hispanic,>=38,85
449,QID581,286,"After killing people , the murderer went to church after feeling what ?",B,remorse,2,"murderer,went,to,church","6,7,8,9",58,White/Caucasian,Male,Very well,PASSED,8e7941ce31996ca83cc0a68f7313c96d,LO,Latino/Hispanic,>=38,247
450,QID581,286,"After killing people , the murderer went to church after feeling what ?",B,remorse,2,what,12,47,White/Caucasian,Female,Well,PASSED,8e7941ce31996ca83cc0a68f7313c96d,LO,Latino/Hispanic,>=38,227
451,QID583,287,"When you get together with friends to watch film , you might do plenty of this ?",D,have fun,4,"together,with,friends","4,5,6",58,White/Caucasian,Male,Very well,PASSED,8ea5720718c0e122efa6277edb511569,LO,Latino/Hispanic,>=38,247
452,QID583,287,"When you get together with friends to watch film , you might do plenty of this ?",D,have fun,4,"together,do,plenty,of,this,?","4,13,14,15,16,17",47,White/Caucasian,Female,Well,PASSED,8ea5720718c0e122efa6277edb511569,LO,Latino/Hispanic,>=38,227
453,QID583,287,"When you get together with friends to watch film , you might do plenty of this ?",D,have fun,4,"together,with,friends,watch,film","4,5,6,8,9",38,Latino/Hispanic,Male,Very well,PASSED,8ea5720718c0e122efa6277edb511569,LO,Latino/Hispanic,>=38,85
454,QID585,288,Jesse enjoyed remembering the past because he helped him understand it . And understanding the past helped him with doing what ?,E,being prepared,5,"enjoyed,remembering,the,past,helped,him,understand,it","2,3,4,5,8,9,10,11",58,White/Caucasian,Male,Very well,PASSED,8f2976690c83be6b8fa3a1196dfd9722,LO,Latino/Hispanic,>=38,247
455,QID585,288,Jesse enjoyed remembering the past because he helped him understand it . And understanding the past helped him with doing what ?,E,writing down,3,"because,he,helped,him,understand,it,And,doing,what,?","6,7,8,9,10,11,13,20,21,22",47,White/Caucasian,Female,Well,PASSED,8f2976690c83be6b8fa3a1196dfd9722,LO,Latino/Hispanic,>=38,227
456,QID585,288,Jesse enjoyed remembering the past because he helped him understand it . And understanding the past helped him with doing what ?,E,nostalgia,2,"remembering,the,past","3,4,5",38,Latino/Hispanic,Male,Very well,PASSED,8f2976690c83be6b8fa3a1196dfd9722,LO,Latino/Hispanic,>=38,85
457,QID587,289,What do you write letter in in America ?,D,word,5,"write,letter","4,5",58,White/Caucasian,Male,Very well,PASSED,91629c6f9e4af3e6acf385eb23fd8068,LO,Latino/Hispanic,>=38,247
458,QID587,289,What do you write letter in in America ?,D,word,5,"in,America","7,8",47,White/Caucasian,Female,Well,PASSED,91629c6f9e4af3e6acf385eb23fd8068,LO,Latino/Hispanic,>=38,227
459,QID587,289,What do you write letter in in America ?,D,envelope,3,"What,write,letter,in","1,4,5,6",38,Latino/Hispanic,Male,Very well,PASSED,91629c6f9e4af3e6acf385eb23fd8068,LO,Latino/Hispanic,>=38,85
