,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,annotator_ID
333,QID925,203,"This enthralling documentary... is at once playful and haunting, an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends.",positive,positive,1,"enthralling,playful,haunting,,in-depth,portrait","2,7,9,11,12",38,Latino/Hispanic,Male,Well,PASSED,603,LO,Latino/Hispanic,>=38,177
334,QID927,204,"I didn't laugh at the ongoing efforts of Cube, and his skinny buddy Mike Epps, to make like Laurel and Hardy'n the hood.",negative,negative,2,"didn't,laugh","2,3",38,Latino/Hispanic,Male,Well,PASSED,604,LO,Latino/Hispanic,>=38,177
335,QID929,205,Ford deserves to be remembered at Oscar time for crafting this wonderful portrait of a conflicted soldier.,positive,positive,1,"remembered,wonderful,portrait","5,12,13",38,Latino/Hispanic,Male,Well,PASSED,606,LO,Latino/Hispanic,>=38,177
336,QID931,206,"A dim-witted and lazy spin-off of the Animal Planet documentary series, Crocodile Hunter is entertainment opportunism at its most glaring.",negative,negative,2,"dim-witted,lazy,opportunism","2,4,16",38,Latino/Hispanic,Male,Well,PASSED,610,LO,Latino/Hispanic,>=38,177
337,QID933,207,"Methodical, measured, and gently tedious in its comedy, Secret Ballot is a purposefully reductive movie -- which may be why it's so successful at lodging itself in the brain.",positive,negative,2,"tedious,lodging,itself","5,25,26",38,Latino/Hispanic,Male,Well,PASSED,612,LO,Latino/Hispanic,>=38,177
338,QID935,208,One of the most exciting action films to come out of China in recent years.,positive,positive,1,"most,exciting","4,5",38,Latino/Hispanic,Male,Well,PASSED,613,LO,Latino/Hispanic,>=38,177
339,QID937,209,Adam Sandler's Eight Crazy Nights grows on you -- like a rash.,negative,positive,1,"grows,on,you","6,7,8",38,Latino/Hispanic,Male,Well,PASSED,614,LO,Latino/Hispanic,>=38,177
340,QID939,210,"The film feels formulaic, its plot and pacing typical Hollywood war-movie stuff, while the performances elicit more of a sense of deja vu than awe.",negative,negative,2,"formulaic,,typical,Hollywood","4,9,10",42,Latino/Hispanic,Male,Well,PASSED,615,LO,Latino/Hispanic,>=38,109
341,QID939,210,"The film feels formulaic, its plot and pacing typical Hollywood war-movie stuff, while the performances elicit more of a sense of deja vu than awe.",negative,negative,2,"formulaic,,the,performances,elicit,more,of,a,sense,of,deja,vu","4,14,15,16,17,18,19,20,21,22,23",42,Other,Female,Very well,PASSED,615,LO,Latino/Hispanic,>=38,137
342,QID939,210,"The film feels formulaic, its plot and pacing typical Hollywood war-movie stuff, while the performances elicit more of a sense of deja vu than awe.",negative,negative,2,"sense,of,deja,vu,than,awe.","20,21,22,23,24,25",46,White/Caucasian,Male,Well,PASSED,615,LO,Latino/Hispanic,>=38,146
343,QID941,211,"... pitiful, slapdash disaster.",negative,negative,2,disaster.,4,46,White/Caucasian,Male,Well,PASSED,616,LO,Latino/Hispanic,>=38,146
344,QID941,211,"... pitiful, slapdash disaster.",negative,negative,2,"pitiful,,slapdash,disaster.","2,3,4",42,Latino/Hispanic,Male,Well,PASSED,616,LO,Latino/Hispanic,>=38,109
345,QID941,211,"... pitiful, slapdash disaster.",negative,negative,2,disaster.,4,42,Other,Female,Very well,PASSED,616,LO,Latino/Hispanic,>=38,137
346,QID943,212,It's neither as romantic nor as thrilling as it should be.,negative,negative,2,"neither,as,romantic","2,3,4",46,White/Caucasian,Male,Well,PASSED,618,LO,Latino/Hispanic,>=38,146
347,QID943,212,It's neither as romantic nor as thrilling as it should be.,negative,negative,2,"neither,romantic,nor,thrilling","2,4,5,7",42,Latino/Hispanic,Male,Well,PASSED,618,LO,Latino/Hispanic,>=38,109
348,QID943,212,It's neither as romantic nor as thrilling as it should be.,negative,no sentiment,3,"neither,nor,as,should,be.","2,5,6,10,11",42,Other,Female,Very well,PASSED,618,LO,Latino/Hispanic,>=38,137
349,QID945,213,Returning director Rob Minkoff... and screenwriter Bruce Joel Rubin... have done a fine job of updating White's dry wit to a new age.,positive,positive,1,"fine,job","13,14",42,Latino/Hispanic,Male,Well,PASSED,619,LO,Latino/Hispanic,>=38,109
350,QID945,213,Returning director Rob Minkoff... and screenwriter Bruce Joel Rubin... have done a fine job of updating White's dry wit to a new age.,positive,positive,1,"have,done,a,fine,job","10,11,12,13,14",46,White/Caucasian,Male,Well,PASSED,619,LO,Latino/Hispanic,>=38,146
351,QID945,213,Returning director Rob Minkoff... and screenwriter Bruce Joel Rubin... have done a fine job of updating White's dry wit to a new age.,positive,positive,1,"have,done,a,fine,job","10,11,12,13,14",42,Other,Female,Very well,PASSED,619,LO,Latino/Hispanic,>=38,137
352,QID947,214,An awful movie that will only satisfy the most emotionally malleable of filmgoers.,negative,negative,2,awful,2,46,White/Caucasian,Male,Well,PASSED,622,LO,Latino/Hispanic,>=38,146
353,QID947,214,An awful movie that will only satisfy the most emotionally malleable of filmgoers.,negative,negative,2,"An,awful,movie","1,2,3",42,Other,Female,Very well,PASSED,622,LO,Latino/Hispanic,>=38,137
354,QID947,214,An awful movie that will only satisfy the most emotionally malleable of filmgoers.,negative,negative,2,awful,2,42,Latino/Hispanic,Male,Well,PASSED,622,LO,Latino/Hispanic,>=38,109
355,QID949,215,"This is an extraordinary film, not least because it is Japanese and yet feels universal.",positive,positive,1,extraordinary,4,46,White/Caucasian,Male,Well,PASSED,623,LO,Latino/Hispanic,>=38,146
356,QID949,215,"This is an extraordinary film, not least because it is Japanese and yet feels universal.",positive,positive,1,"an,extraordinary,film,","3,4,5",42,Other,Female,Very well,PASSED,623,LO,Latino/Hispanic,>=38,137
357,QID949,215,"This is an extraordinary film, not least because it is Japanese and yet feels universal.",positive,positive,1,extraordinary,4,42,Latino/Hispanic,Male,Well,PASSED,623,LO,Latino/Hispanic,>=38,109
358,QID951,216,Griffiths proves she's that rare luminary who continually raises the standard of her profession.,positive,positive,1,"continually,raises,the,standard","8,9,10,11",46,White/Caucasian,Male,Well,PASSED,626,LO,Latino/Hispanic,>=38,146
359,QID951,216,Griffiths proves she's that rare luminary who continually raises the standard of her profession.,positive,positive,1,"continually,raises,standard","8,9,11",42,Other,Female,Very well,PASSED,626,LO,Latino/Hispanic,>=38,137
360,QID951,216,Griffiths proves she's that rare luminary who continually raises the standard of her profession.,positive,positive,1,"raises,the,standard,of,her,profession.","9,10,11,12,13,14",42,Latino/Hispanic,Male,Well,PASSED,626,LO,Latino/Hispanic,>=38,109
361,QID953,217,"The asylum material is gripping, as are the scenes of Jia with his family.",positive,positive,1,"material,is,gripping,","3,4,5",46,White/Caucasian,Male,Well,PASSED,627,LO,Latino/Hispanic,>=38,146
362,QID953,217,"The asylum material is gripping, as are the scenes of Jia with his family.",positive,positive,1,"asylum,material,is,gripping,","2,3,4,5",42,Other,Female,Very well,PASSED,627,LO,Latino/Hispanic,>=38,137
363,QID953,217,"The asylum material is gripping, as are the scenes of Jia with his family.",positive,positive,1,"gripping,",5,42,Latino/Hispanic,Male,Well,PASSED,627,LO,Latino/Hispanic,>=38,109
364,QID955,218,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",positive,positive,1,"giddy,with,the,delight","16,17,18,19",42,Other,Female,Very well,PASSED,628,LO,Latino/Hispanic,>=38,137
365,QID955,218,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",positive,positive,1,"having,been,immersed,foreign,culture","23,24,25,28,29",46,White/Caucasian,Male,Well,PASSED,628,LO,Latino/Hispanic,>=38,146
366,QID955,218,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",positive,positive,1,"giddy,delight,of,discovery,","16,19,20,21",42,Latino/Hispanic,Male,Well,PASSED,628,LO,Latino/Hispanic,>=38,109
367,QID957,219,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season.,negative,no sentiment,3,"playing,one,another","12,13,14",46,White/Caucasian,Male,Well,PASSED,629,LO,Latino/Hispanic,>=38,146
368,QID957,219,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season.,negative,positive,1,"exciting,to,watch","4,5,6",42,Other,Female,Very well,PASSED,629,LO,Latino/Hispanic,>=38,137
369,QID957,219,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season.,negative,positive,1,exciting,4,42,Latino/Hispanic,Male,Well,PASSED,629,LO,Latino/Hispanic,>=38,109
370,QID959,220,"So young, so smart, such talent, such a wise ***.",positive,positive,1,"So,so,such,such","1,3,5,7",49,White/Caucasian,Male,Very well,PASSED,636,LO,Latino/Hispanic,>=38,34
371,QID959,220,"So young, so smart, such talent, such a wise ***.",positive,positive,1,"so,smart,,such,talent,","3,4,5,6",55,White Mexican,Male,Very well,PASSED,636,LO,Latino/Hispanic,>=38,49
372,QID959,220,"So young, so smart, such talent, such a wise ***.",positive,positive,1,"so,smart,,such,talent,","3,4,5,6",40,Latino/Hispanic,Male,Very well,PASSED,636,LO,Latino/Hispanic,>=38,159
373,QID961,221,"The problem is that for the most part, the film is deadly dull.",negative,negative,2,"problem,deadly,dull.","2,12,13",49,White/Caucasian,Male,Very well,PASSED,637,LO,Latino/Hispanic,>=38,34
374,QID961,221,"The problem is that for the most part, the film is deadly dull.",negative,negative,2,"deadly,dull.","12,13",55,White Mexican,Male,Very well,PASSED,637,LO,Latino/Hispanic,>=38,49
375,QID961,221,"The problem is that for the most part, the film is deadly dull.",negative,negative,2,"problem,is,that,most,part,,deadly,dull.","2,3,4,7,8,12,13",40,Latino/Hispanic,Male,Very well,PASSED,637,LO,Latino/Hispanic,>=38,159
376,QID963,222,An exhilarating experience.,positive,positive,1,exhilarating,2,40,Latino/Hispanic,Male,Very well,PASSED,639,LO,Latino/Hispanic,>=38,159
377,QID963,222,An exhilarating experience.,positive,positive,1,exhilarating,2,49,White/Caucasian,Male,Very well,PASSED,639,LO,Latino/Hispanic,>=38,34
378,QID963,222,An exhilarating experience.,positive,positive,1,"exhilarating,experience.","2,3",55,White Mexican,Male,Very well,PASSED,639,LO,Latino/Hispanic,>=38,49
379,QID965,223,Remarkably accessible and affecting.,positive,positive,1,Remarkably,1,49,White/Caucasian,Male,Very well,PASSED,641,LO,Latino/Hispanic,>=38,34
380,QID965,223,Remarkably accessible and affecting.,positive,positive,1,"accessible,and,affecting.","2,3,4",40,Latino/Hispanic,Male,Very well,PASSED,641,LO,Latino/Hispanic,>=38,159
381,QID965,223,Remarkably accessible and affecting.,positive,positive,1,"Remarkably,affecting.","1,4",55,White Mexican,Male,Very well,PASSED,641,LO,Latino/Hispanic,>=38,49
382,QID967,224,Distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.,negative,negative,2,"sub-par...,likely,to,drown,a,viewer,in,boredom","2,4,5,6,7,8,9,10",40,Latino/Hispanic,Male,Very well,PASSED,643,LO,Latino/Hispanic,>=38,159
383,QID967,224,Distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.,negative,negative,2,"Distinctly,sub-par...,boredom,down,his,spine.","1,2,10,16,17,18",49,White/Caucasian,Male,Very well,PASSED,643,LO,Latino/Hispanic,>=38,34
384,QID967,224,Distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.,negative,negative,2,"sub-par...,drown,in,boredom","2,6,9,10",55,White Mexican,Male,Very well,PASSED,643,LO,Latino/Hispanic,>=38,49
385,QID969,225,Godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess... In Praise of Love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating.,negative,negative,2,"rambling,and,incoherent,manifesto,vagueness,ponderous,and,pretentious,endeavor,that's,unfocused","9,10,11,12,15,25,26,27,28,29,30",40,Latino/Hispanic,Male,Very well,PASSED,644,LO,Latino/Hispanic,>=38,159
386,QID969,225,Godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess... In Praise of Love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating.,negative,negative,2,"rambling,incoherent,manifesto,pretentious,endeavor,tediously,exasperating.","9,11,12,27,28,32,33",55,White Mexican,Male,Very well,PASSED,644,LO,Latino/Hispanic,>=38,49
387,QID969,225,Godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess... In Praise of Love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating.,negative,no sentiment,3,incoherent,11,49,White/Caucasian,Male,Very well,PASSED,644,LO,Latino/Hispanic,>=38,34
388,QID971,226,"We never truly come to care about the main characters and whether or not they'll wind up together, and Michele's spiritual quest is neither amusing nor dramatic enough to sustain interest.",negative,negative,2,"neither,amusing,nor,dramatic","24,25,26,27",40,Latino/Hispanic,Male,Very well,PASSED,646,LO,Latino/Hispanic,>=38,159
389,QID971,226,"We never truly come to care about the main characters and whether or not they'll wind up together, and Michele's spiritual quest is neither amusing nor dramatic enough to sustain interest.",negative,negative,2,"never,care,neither,amusing,nor,dramatic","2,6,24,25,26,27",55,White Mexican,Male,Very well,PASSED,646,LO,Latino/Hispanic,>=38,49
390,QID971,226,"We never truly come to care about the main characters and whether or not they'll wind up together, and Michele's spiritual quest is neither amusing nor dramatic enough to sustain interest.",negative,negative,2,"We,never,truly,come,to,care","1,2,3,4,5,6",49,White/Caucasian,Male,Very well,PASSED,646,LO,Latino/Hispanic,>=38,34
391,QID973,227,"Most haunting about ``Fence'' is its conclusion, when we hear the ultimate fate of these girls and realize, much to our dismay, that this really did happen.",positive,no sentiment,3,"Most,haunting","1,2",55,White Mexican,Male,Very well,PASSED,647,LO,Latino/Hispanic,>=38,49
392,QID973,227,"Most haunting about ``Fence'' is its conclusion, when we hear the ultimate fate of these girls and realize, much to our dismay, that this really did happen.",positive,negative,2,"our,dismay,","21,22",49,White/Caucasian,Male,Very well,PASSED,647,LO,Latino/Hispanic,>=38,34
393,QID973,227,"Most haunting about ``Fence'' is its conclusion, when we hear the ultimate fate of these girls and realize, much to our dismay, that this really did happen.",positive,positive,1,"Most,haunting","1,2",40,Latino/Hispanic,Male,Very well,PASSED,647,LO,Latino/Hispanic,>=38,159
394,QID975,228,"Bogdanovich taps deep into the Hearst mystique, entertainingly reenacting a historic scandal.",positive,positive,1,"entertainingly,reenacting","8,9",55,White Mexican,Male,Very well,PASSED,648,LO,Latino/Hispanic,>=38,49
395,QID975,228,"Bogdanovich taps deep into the Hearst mystique, entertainingly reenacting a historic scandal.",positive,positive,1,"taps,deep,mystique,,entertainingly,reenacting","2,3,7,8,9",40,Latino/Hispanic,Male,Very well,PASSED,648,LO,Latino/Hispanic,>=38,159
396,QID975,228,"Bogdanovich taps deep into the Hearst mystique, entertainingly reenacting a historic scandal.",positive,negative,2,"historic,scandal.","11,12",49,White/Caucasian,Male,Very well,PASSED,648,LO,Latino/Hispanic,>=38,34
397,QID977,229,"Devos and Cassel have tremendous chemistry -- their sexual and romantic tension, while never really vocalized, is palpable.",positive,positive,1,"have,tremendous,chemistry","4,5,6",49,White/Caucasian,Male,Very well,PASSED,651,LO,Latino/Hispanic,>=38,34
398,QID977,229,"Devos and Cassel have tremendous chemistry -- their sexual and romantic tension, while never really vocalized, is palpable.",positive,positive,1,"tremendous,chemistry","5,6",55,White Mexican,Male,Very well,PASSED,651,LO,Latino/Hispanic,>=38,49
399,QID977,229,"Devos and Cassel have tremendous chemistry -- their sexual and romantic tension, while never really vocalized, is palpable.",positive,positive,1,"have,tremendous,chemistry,sexual,romantic,while,never,really,vocalized,,is,palpable.","4,5,6,9,11,13,14,15,16,17,18",40,Latino/Hispanic,Male,Very well,PASSED,651,LO,Latino/Hispanic,>=38,159
400,QID979,230,"As a girl-meets-girl romantic comedy, Kissing Jessica Steinis quirky, charming and often hilarious.",positive,positive,1,girl-meets-girl,3.0,46,Latino/Hispanic,Female,Very well,PASSED,652,LO,Latino/Hispanic,>=38,13
401,QID981,231,Gollum's `performance' is incredible!,positive,positive,1,`performance',2.0,46,Latino/Hispanic,Female,Very well,PASSED,653,LO,Latino/Hispanic,>=38,13
402,QID983,232,"... a haunting vision, with images that seem more like disturbing hallucinations.",negative,positive,1,haunting,3.0,46,Latino/Hispanic,Female,Very well,PASSED,654,LO,Latino/Hispanic,>=38,13
403,QID985,233,"As a remake, it's a pale imitation.",negative,negative,2,pale,6.0,46,Latino/Hispanic,Female,Very well,PASSED,655,LO,Latino/Hispanic,>=38,13
404,QID987,234,A generic family comedy unlikely to be appreciated by anyone outside the under-10 set.,negative,positive,1,family,3.0,46,Latino/Hispanic,Female,Very well,PASSED,658,LO,Latino/Hispanic,>=38,13
405,QID989,235,"This odd, poetic road movie, spiked by jolts of pop music, pretty much takes place in Morton's ever-watchful gaze -- and it's a tribute to the actress, and to her inventive director, that the journey is such a mesmerizing one.",positive,positive,1,tribute,24.0,46,Latino/Hispanic,Female,Very well,PASSED,661,LO,Latino/Hispanic,>=38,13
406,QID991,236,"Co-writer/director Jonathan Parker's attempts to fashion a Brazil-like, hyper-real satire fall dreadfully short.",negative,negative,2,"fall,dreadfully","11,12",46,Latino/Hispanic,Female,Very well,PASSED,662,LO,Latino/Hispanic,>=38,13
407,QID993,237,"An amateurish, quasi-improvised acting exercise shot on ugly digital video.",negative,negative,2,ugly,8.0,46,Latino/Hispanic,Female,Very well,PASSED,663,LO,Latino/Hispanic,>=38,13
408,QID995,238,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.",negative,no sentiment,3,"zero-dimensional,",7.0,46,Latino/Hispanic,Female,Very well,PASSED,665,LO,Latino/Hispanic,>=38,13
409,QID997,239,Griffin & Co. manage to be spectacularly outrageous.,positive,negative,2,manage,4.0,46,Latino/Hispanic,Female,Very well,PASSED,667,LO,Latino/Hispanic,>=38,13
410,QID999,240,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.",negative,negative,2,stupid,3.0,46,Latino/Hispanic,Female,Very well,PASSED,668,LO,Latino/Hispanic,>=38,13
411,QID1001,241,"Warm Water Under a Red Bridge is a quirky and poignant Japanese film that explores the fascinating connections between women, water, nature, and sexuality.",positive,no sentiment,3,"Japanese,film,explores,fascinating,connections","12,13,15,17,18",40,Latino/Hispanic,Male,Well,PASSED,669,LO,Latino/Hispanic,>=38,116
412,QID1003,242,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,negative,negative,2,"horrible,movie,if,only,it,were,that,grand,a,failure!","8,9,11,12,13,14,15,16,17,18",40,Latino/Hispanic,Male,Well,PASSED,670,LO,Latino/Hispanic,>=38,116
413,QID1005,243,"But the talented cast alone will keep you watching, as will the fight scenes.",positive,positive,1,"the,talented,cast,will,keep,you,watching,,as,the,fight,scenes.","2,3,4,6,7,8,9,10,12,13,14",40,Latino/Hispanic,Male,Well,PASSED,674,LO,Latino/Hispanic,>=38,116
414,QID1007,244,It's solid and affecting and exactly as thought-provoking as it should be.,positive,positive,1,"solid,and,affecting,thought-provoking,it,should,be.","2,3,4,8,10,11,12",40,Latino/Hispanic,Male,Well,PASSED,675,LO,Latino/Hispanic,>=38,116
415,QID1009,245,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",negative,positive,1,"Thanks,to,Williams,,all,the,interesting,developments,are,processed","1,3,4,5,6,7,8,9,10",40,Latino/Hispanic,Male,Well,PASSED,676,LO,Latino/Hispanic,>=38,116
416,QID1011,246,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days",positive,positive,1,"Cantet,perfectly,captures,the,hotel,that,permeate,Vincent's,days","1,2,3,4,5,12,13,14,15",40,Latino/Hispanic,Male,Well,PASSED,677,LO,Latino/Hispanic,>=38,116
417,QID1013,247,"An important movie, a reminder of the power of film to move us and to make us examine our values.",positive,positive,1,"An,important,movie,,reminder,of,power,make,us,examine,our,values.","1,2,3,5,6,8,16,17,18,19,20",40,Latino/Hispanic,Male,Well,PASSED,678,LO,Latino/Hispanic,>=38,116
418,QID1015,248,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.",negative,negative,2,"one,that,never,materializes.","20,21,22,23",40,Latino/Hispanic,Male,Well,PASSED,679,LO,Latino/Hispanic,>=38,116
419,QID1017,249,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,positive,positive,1,"richly,imagined,mature,work,a,gifted,director","2,3,6,7,9,10,11",40,Latino/Hispanic,Male,Well,PASSED,680,LO,Latino/Hispanic,>=38,116
420,QID1019,250,"The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.",positive,positive,1,"art,direction,is,often,exquisite,,the,anthropomorphic,animal,characters,are,beautifully,realized,clever,makeup","2,3,4,5,6,8,9,10,11,12,13,14,16,17",40,Latino/Hispanic,Male,Well,PASSED,681,LO,Latino/Hispanic,>=38,116
421,QID1021,251,But what's nice is that there's a casual intelligence that permeates the script.,positive,negative,2,"what's,nice,casual,intelligence,permeates,the,script.","2,3,8,9,11,12,13",40,Latino/Hispanic,Male,Well,PASSED,683,LO,Latino/Hispanic,>=38,116
422,QID1023,252,Wedding feels a bit anachronistic.,negative,negative,2,anachronistic.,5.0,51,Latino/Hispanic,Male,Well,PASSED,684,LO,Latino/Hispanic,>=38,25
423,QID1025,253,"An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat.",positive,positive,1,"of,the,finest","3,4,5",51,Latino/Hispanic,Male,Well,PASSED,685,LO,Latino/Hispanic,>=38,25
424,QID1027,254,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",negative,negative,2,"easy,bored","9,12",51,Latino/Hispanic,Male,Well,PASSED,686,LO,Latino/Hispanic,>=38,25
425,QID1029,255,"Every individual will see the movie through the prism of his or her own beliefs and prejudices, but the one thing most will take away is the sense that peace is possible.",positive,positive,1,"sense,peace","28,30",51,Latino/Hispanic,Male,Well,PASSED,687,LO,Latino/Hispanic,>=38,25
426,QID1031,256,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,positive,positive,1,"item,legend","3,6",51,Latino/Hispanic,Male,Well,PASSED,690,LO,Latino/Hispanic,>=38,25
427,QID1033,257,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",negative,negative,2,"Starts,mediocre,,spirals,downward,,bottom,pool","1,3,4,5,10,13",51,Latino/Hispanic,Male,Well,PASSED,691,LO,Latino/Hispanic,>=38,25
428,QID1035,258,The sort of movie that gives tastelessness a bad rap.,negative,negative,2,"movie,tastelessness","4,7",51,Latino/Hispanic,Male,Well,PASSED,692,LO,Latino/Hispanic,>=38,25
429,QID1037,259,Its engaging simplicity is driven by appealing leads.,positive,positive,1,"engaging,simplicity,driven,by,leads.","2,3,5,6,8",51,Latino/Hispanic,Male,Well,PASSED,693,LO,Latino/Hispanic,>=38,25
430,QID1039,260,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",positive,positive,1,"written,,beautifully,finally,,deeply,humanizing.","6,7,10,11,12",51,Latino/Hispanic,Male,Well,PASSED,695,LO,Latino/Hispanic,>=38,25
431,QID1041,261,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",negative,no sentiment,3,"completely,sea;,with,nothing","3,5,6,7",51,Latino/Hispanic,Male,Well,PASSED,696,LO,Latino/Hispanic,>=38,25
432,QID1043,262,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,negative,positive,1,"achieves,insignificance","5,7",51,Latino/Hispanic,Male,Well,PASSED,698,LO,Latino/Hispanic,>=38,25
0,QID519,0,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",positive,positive,1,"Beautifully,crafted,,engaging,attract,upscale,audiences,quality,nostalgic,","1,2,3,7,8,9,12,15",22,White/Caucasian,Female,Very well,PASSED,301,LY,Latino/Hispanic,<=35,182
1,QID519,0,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",positive,positive,1,"Beautifully,engaging,attract,upscale,audiences,quality","1,3,7,8,9,12",25,White/Caucasian,Male,Very well,PASSED,301,LY,Latino/Hispanic,<=35,181
2,QID519,0,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",positive,positive,1,"engaging,upscale,nostalgic,","3,8,15",31,White/Caucasian,Male,Very well,PASSED,301,LY,Latino/Hispanic,<=35,58
3,QID519,0,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",positive,positive,1,"Beautifully,attract,quality","1,7,12",24,Latino/Hispanic,Male,Very well,PASSED,301,LY,Latino/Hispanic,<=35,180
4,QID519,0,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",positive,positive,1,"Beautifully,engaging,quality,keep,them,guessing.","1,3,12,20,21,22",25,White/Caucasian,Male,Very well,PASSED,301,LY,Latino/Hispanic,<=35,75
5,QID519,0,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",positive,positive,1,"Beautifully,engaging,quality","1,3,12",24,White/Caucasian,Male,Very well,PASSED,301,LY,Latino/Hispanic,<=35,74
6,QID521,1,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",negative,negative,2,"many,flaws,easy,for,critics,to,shred,it.","6,7,11,12,13,14,15,16",25,White/Caucasian,Male,Very well,PASSED,302,LY,Latino/Hispanic,<=35,75
7,QID521,1,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",negative,negative,2,"flaws,shred,it.","7,15,16",25,White/Caucasian,Male,Very well,PASSED,302,LY,Latino/Hispanic,<=35,181
8,QID521,1,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",negative,positive,1,"Sweet,flaws,shred","3,7,15",31,White/Caucasian,Male,Very well,PASSED,302,LY,Latino/Hispanic,<=35,58
9,QID521,1,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",negative,negative,2,"flaws,shred","7,15",24,Latino/Hispanic,Male,Very well,PASSED,302,LY,Latino/Hispanic,<=35,180
10,QID521,1,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",negative,negative,2,"flaws,easy,for,critics,shred","7,11,12,13,15",22,White/Caucasian,Female,Very well,PASSED,302,LY,Latino/Hispanic,<=35,182
11,QID521,1,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",negative,negative,2,"so,many,flaws,shred","5,6,7,15",24,White/Caucasian,Male,Very well,PASSED,302,LY,Latino/Hispanic,<=35,74
12,QID523,2,"Ultimately feels empty and unsatisfying, like swallowing a Communion wafer without the wine.",negative,negative,2,"empty,unsatisfying,","3,5",24,White/Caucasian,Male,Very well,PASSED,304,LY,Latino/Hispanic,<=35,74
13,QID523,2,"Ultimately feels empty and unsatisfying, like swallowing a Communion wafer without the wine.",negative,positive,1,"Ultimately,Communion","1,9",31,White/Caucasian,Male,Very well,PASSED,304,LY,Latino/Hispanic,<=35,58
14,QID523,2,"Ultimately feels empty and unsatisfying, like swallowing a Communion wafer without the wine.",negative,negative,2,"empty,unsatisfying,","3,5",25,White/Caucasian,Male,Very well,PASSED,304,LY,Latino/Hispanic,<=35,75
15,QID523,2,"Ultimately feels empty and unsatisfying, like swallowing a Communion wafer without the wine.",negative,negative,2,"feels,empty,unsatisfying,","2,3,5",25,White/Caucasian,Male,Very well,PASSED,304,LY,Latino/Hispanic,<=35,181
