xai,model,contrastive,class,word,gender
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,dentist,she,f
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,dentist,he,m
gi_norm,gpt2-small,True,nurse,she,f
gi_norm,gpt2-small,True,surgeon,his,m
gi_norm,gpt2-small,True,surgeon,his,m
gi_norm,gpt2-small,True,nurse,mr.,m
gi_norm,gpt2-small,True,dentist,he,m
gi_norm,gpt2-small,True,psychologist,he,m
gi_norm,gpt2-small,True,physician,he,m
gi_norm,gpt2-small,True,physician,mr.,m
gi_norm,gpt2-small,True,physician,mr.,m
gi_norm,gpt2-small,True,nurse,she,f
gi_norm,gpt2-small,True,psychologist,he,m
gi_norm,gpt2-small,True,surgeon,she,f
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,dentist,he,m
gi_norm,gpt2-small,True,physician,she,f
gi_norm,gpt2-small,True,nurse,she,f
gi_norm,gpt2-small,True,nurse,miss,f
gi_norm,gpt2-small,True,physician,mr.,m
gi_norm,gpt2-small,True,dentist,she,f
gi_norm,gpt2-small,True,nurse,she,f
gi_norm,gpt2-small,True,surgeon,he,m
gi_norm,gpt2-small,True,surgeon,fiancee,f
gi_norm,gpt2-small,True,nurse,she,f
gi_norm,gpt2-small,True,nurse,she,f
gi_norm,gpt2-small,True,psychologist,her,f
gi_norm,gpt2-small,True,dentist,he,m
gi_norm,gpt2-small,True,nurse,he,m
gi_norm,gpt2-small,True,physician,she,f
gi_norm,gpt2-small,True,dentist,he,m
gi_norm,gpt2-small,True,nurse,bachelor,m
gi_norm,gpt2-small,True,psychologist,he,m
gi_norm,gpt2-small,True,surgeon,he,m
gi_norm,gpt2-small,True,nurse,she,f
gi_norm,gpt2-small,True,dentist,she,f
gi_norm,gpt2-small,True,nurse,ms.,f
gi_norm,gpt2-small,True,nurse,her,f
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,dentist,she,f
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,dentist,she,f
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,psychologist,her,f
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,physician,mrs.,f
gi_norm,gpt2-small,True,physician,mrs.,f
gi_norm,gpt2-small,True,physician,mr.,m
gi_norm,gpt2-small,True,physician,mr.,m
gi_norm,gpt2-small,True,dentist,he,m
gi_norm,gpt2-small,True,surgeon,he,m
gi_norm,gpt2-small,True,psychologist,he,m
gi_norm,gpt2-small,True,surgeon,he,m
gi_norm,gpt2-small,True,psychologist,her,f
gi_norm,gpt2-small,True,surgeon,he,m
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,dentist,he,m
gi_norm,gpt2-small,True,psychologist,her,f
gi_norm,gpt2-small,True,psychologist,his,m
gi_norm,gpt2-small,True,psychologist,her,f
gi_norm,gpt2-small,True,nurse,her,f
gi_norm,gpt2-small,True,nurse,she,f
gi_norm,gpt2-small,True,surgeon,he,m
gi_norm,gpt2-small,True,nurse,she,f
gi_norm,gpt2-small,True,nurse,she,f
gi_norm,gpt2-small,True,dentist,she,f
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-small,True,psychologist,she,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,physician,bachelor,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,nurse,queen,f
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,nurse,her,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,physician,mrs.,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,her,f
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,physician,ms.,f
gi_norm,gpt2-base,False,physician,mrs.,f
gi_norm,gpt2-base,False,dentist,mrs.,f
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,nurse,mrs.,f
gi_norm,gpt2-base,False,nurse,mrs.,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,nurse,ms.,f
gi_norm,gpt2-base,False,nurse,ms.,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,dentist,bachelor,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,surgeon,his,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,he,m
gi_norm,gpt2-base,False,physician,bachelor,m
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,nurse,dog,m
gi_norm,gpt2-base,False,surgeon,she,f
gi_norm,gpt2-base,False,nurse,her,f
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,psychologist,his,m
gi_norm,gpt2-base,False,psychologist,his,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,ms.,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,dentist,bachelor,m
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,nurse,his,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,nurse,donna,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,surgeon,his,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,nurse,her,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,nurse,mrs.,f
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,surgeon,his,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,physician,bachelor,m
gi_norm,gpt2-base,False,physician,she,f
gi_norm,gpt2-base,False,physician,her,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,nurse,midwife,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,psychologist,his,m
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,bachelor,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,dentist,her,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,his,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,surgeon,his,m
gi_norm,gpt2-base,False,psychologist,her,f
gi_norm,gpt2-base,False,surgeon,her,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,nurse,midwife,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,nurse,ms.,f
gi_norm,gpt2-base,False,nurse,ms.,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,psychologist,his,m
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,nurse,donna,f
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,surgeon,she,f
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,nurse,ms.,f
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,surgeon,his,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,her,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,ms.,f
gi_norm,gpt2-base,False,nurse,ms.,f
gi_norm,gpt2-base,False,psychologist,lord,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,nurse,midwife,f
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,nurse,her,f
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,ms.,f
gi_norm,gpt2-base,False,psychologist,ms.,f
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,nurse,her,f
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,husband,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,nurse,her,f
gi_norm,gpt2-base,False,nurse,women,f
gi_norm,gpt2-base,False,psychologist,he,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,nurse,ms.,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,nurse,his,m
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,nurse,ms.,f
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,psychologist,her,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,surgeon,his,m
gi_norm,gpt2-base,False,nurse,mr.,m
gi_norm,gpt2-base,False,dentist,his,m
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,nurse,miss,f
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,surgeon,fiancee,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,he,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,bachelor,m
gi_norm,gpt2-base,False,nurse,mrs.,f
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,nurse,her,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,psychologist,her,f
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,physician,mrs.,f
gi_norm,gpt2-base,False,physician,mr.,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,surgeon,he,m
gi_norm,gpt2-base,False,psychologist,her,f
gi_norm,gpt2-base,False,psychologist,she,f
gi_norm,gpt2-base,False,psychologist,her,f
gi_norm,gpt2-base,False,psychologist,his,m
gi_norm,gpt2-base,False,psychologist,friar,m
gi_norm,gpt2-base,False,dentist,he,m
gi_norm,gpt2-base,False,physician,pilate,m
gi_norm,gpt2-base,False,nurse,she,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,False,dentist,she,f
gi_norm,gpt2-base,True,surgeon,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,physician,bachelor,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,nurse,queen,f
gi_norm,gpt2-base,True,nurse,bachelor,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,physician,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,physician,mrs.,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,her,f
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,physician,her,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,physician,ms.,f
gi_norm,gpt2-base,True,physician,ms.,f
gi_norm,gpt2-base,True,physician,mrs.,f
gi_norm,gpt2-base,True,physician,mrs.,f
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,nurse,mrs.,f
gi_norm,gpt2-base,True,nurse,mrs.,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,dentist,bachelor,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,physician,bachelor,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,nurse,dog,m
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,surgeon,she,f
gi_norm,gpt2-base,True,nurse,her,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,psychologist,his,m
gi_norm,gpt2-base,True,psychologist,his,m
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,nurse,his,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,nurse,donna,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,surgeon,his,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,bachelor,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,nurse,bachelor,m
gi_norm,gpt2-base,True,nurse,mrs.,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,surgeon,his,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,physician,bachelor,m
gi_norm,gpt2-base,True,physician,her,f
gi_norm,gpt2-base,True,physician,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,midwife,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,psychologist,his,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,bachelor,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,psychologist,mr.,m
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,bachelor,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,bachelor,m
gi_norm,gpt2-base,True,nurse,bachelor,m
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,psychologist,her,f
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,nurse,her,f
gi_norm,gpt2-base,True,dentist,her,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,his,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,surgeon,his,m
gi_norm,gpt2-base,True,psychologist,mrs.,f
gi_norm,gpt2-base,True,psychologist,her,f
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,nurse,midwife,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,nurse,donna,f
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,physician,he,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,bachelor,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,nurse,her,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,psychologist,lord,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,nurse,bachelor,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,nurse,he,m
gi_norm,gpt2-base,True,nurse,midwife,f
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,nurse,freeman,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,nurse,her,f
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,nurse,bachelor,m
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,psychologist,ms.,f
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,nurse,her,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,husband,m
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,nurse,her,f
gi_norm,gpt2-base,True,nurse,women,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,psychologist,his,m
gi_norm,gpt2-base,True,psychologist,he,m
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,nurse,ms.,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,his,m
gi_norm,gpt2-base,True,nurse,bachelor,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,psychologist,her,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,psychologist,her,f
gi_norm,gpt2-base,True,nurse,she,f
gi_norm,gpt2-base,True,nurse,mr.,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,his,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,surgeon,she,f
gi_norm,gpt2-base,True,nurse,miss,f
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,surgeon,fiancee,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,nurse,bachelor,m
gi_norm,gpt2-base,True,nurse,mrs.,f
gi_norm,gpt2-base,True,nurse,her,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,psychologist,her,f
gi_norm,gpt2-base,True,psychologist,she,f
gi_norm,gpt2-base,True,physician,mrs.,f
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,physician,mr.,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,psychologist,her,f
gi_norm,gpt2-base,True,surgeon,he,m
gi_norm,gpt2-base,True,psychologist,she,f
