xai,model,contrastive,class,word,gender
gi,roberta-small,False,nurse,she,f
gi,roberta-small,False,surgeon,his,m
gi,roberta-small,False,physician,her,f
gi,roberta-small,False,physician,he,m
gi,roberta-small,False,physician,ms.,f
gi,roberta-small,False,dentist,mr.,m
gi,roberta-small,False,psychologist,her,f
gi,roberta-small,False,surgeon,his,m
gi,roberta-small,False,nurse,she,f
gi,roberta-small,False,surgeon,fiancee,f
gi,roberta-small,False,surgeon,his,m
gi,roberta-small,False,psychologist,she,f
gi,roberta-small,False,dentist,her,f
gi,roberta-small,False,psychologist,he,m
gi,roberta-small,False,nurse,he,m
gi,roberta-small,False,nurse,bachelor,m
gi,roberta-small,False,nurse,her,f
gi,roberta-small,False,psychologist,his,m
gi,roberta-small,False,psychologist,bachelor,m
gi,roberta-small,False,surgeon,he,m
gi,roberta-small,False,physician,he,m
gi,roberta-small,False,physician,she,f
gi,roberta-small,False,surgeon,his,m
gi,roberta-small,False,surgeon,he,m
gi,roberta-small,False,nurse,she,f
gi,roberta-small,False,nurse,husband,m
gi,roberta-small,False,physician,she,f
gi,roberta-small,False,psychologist,she,f
gi,roberta-small,False,psychologist,her,f
gi,roberta-small,False,surgeon,indiana,m
gi,roberta-small,False,surgeon,his,m
gi,roberta-small,False,dentist,he,m
gi,roberta-small,False,psychologist,her,f
gi,roberta-small,False,physician,she,f
gi,roberta-small,False,physician,her,f
gi,roberta-small,False,physician,she,f
gi,roberta-small,False,physician,he,m
gi,roberta-small,False,nurse,man,m
gi,roberta-small,False,nurse,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,physician,mr.,m
gi,roberta-small,True,physician,bachelor,m
gi,roberta-small,True,surgeon,his,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,bachelor,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,physician,mrs.,f
gi,roberta-small,True,physician,mrs.,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,physician,mrs.,f
gi,roberta-small,True,physician,shah,m
gi,roberta-small,True,physician,shah,m
gi,roberta-small,True,physician,mrs.,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,dentist,mrs.,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,nurse,mrs.,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,surgeon,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,ms.,f
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,woman,f
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,physician,mrs.,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,men,m
gi,roberta-small,True,physician,ms.,f
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,bachelor,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,he,m
gi,roberta-small,True,nurse,he,m
gi,roberta-small,True,nurse,his,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,he,m
gi,roberta-small,True,physician,he,m
gi,roberta-small,True,physician,him,m
gi,roberta-small,True,physician,he,m
gi,roberta-small,True,surgeon,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,psychologist,queen,f
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,nurse,he,m
gi,roberta-small,True,nurse,he,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,surgeon,she,f
gi,roberta-small,True,nurse,bachelor,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,women,f
gi,roberta-small,True,psychologist,woman,f
gi,roberta-small,True,physician,he,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,physician,his,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,physician,his,m
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,physician,bachelor,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,mrs.,f
gi,roberta-small,True,nurse,he,m
gi,roberta-small,True,nurse,his,m
gi,roberta-small,True,physician,his,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,brother,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,psychologist,father,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,nurse,mrs.,f
gi,roberta-small,True,psychologist,woman,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,surgeon,his,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,mrs.,f
gi,roberta-small,True,nurse,bachelor,m
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,ms.,f
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,dentist,his,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,mrs.,f
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,dentist,her,f
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,psychologist,daughter,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,bachelor,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,physician,he,m
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,psychologist,women,f
gi,roberta-small,True,surgeon,his,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,physician,bachelor,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,dentist,town,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,physician,he,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,daughter,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,ms.,f
gi,roberta-small,True,surgeon,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,he,m
gi,roberta-small,True,nurse,bachelor,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,physician,bachelor,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,surgeon,his,m
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,physician,mrs.,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,women,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,dentist,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,bachelor,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,physician,mr.,m
gi,roberta-small,True,physician,mr.,m
gi,roberta-small,True,psychologist,men,m
gi,roberta-small,True,nurse,women,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,physician,he,m
gi,roberta-small,True,nurse,midwife,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,physician,mr.,m
gi,roberta-small,True,physician,mr.,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,ms.,f
gi,roberta-small,True,psychologist,ms.,f
gi,roberta-small,True,psychologist,ms.,f
gi,roberta-small,True,surgeon,baroness,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,dentist,his,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,nurse,ms.,f
gi,roberta-small,True,physician,earl,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,surgeon,his,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,surgeon,his,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,physician,his,m
gi,roberta-small,True,nurse,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,nurse,women,f
gi,roberta-small,True,surgeon,bachelor,m
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,women,f
gi,roberta-small,True,surgeon,his,m
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,nurse,him,m
gi,roberta-small,True,nurse,his,m
gi,roberta-small,True,nurse,bachelor,m
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,physician,he,m
gi,roberta-small,True,surgeon,she,f
gi,roberta-small,True,physician,ms.,f
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,dentist,mr.,m
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,surgeon,fiancee,f
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,dentist,her,f
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,nurse,bachelor,m
gi,roberta-small,True,physician,he,m
gi,roberta-small,True,psychologist,bachelor,m
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,physician,he,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,nurse,she,f
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,psychologist,she,f
gi,roberta-small,True,dentist,he,m
gi,roberta-small,True,surgeon,he,m
gi,roberta-small,True,psychologist,her,f
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,physician,her,f
gi,roberta-small,True,physician,she,f
gi,roberta-small,True,psychologist,he,m
gi,roberta-small,True,psychologist,his,m
gi,roberta-small,True,nurse,man,m
gi,roberta-small,True,nurse,she,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,surgeon,woman,f
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,physician,mr.,m
gi,roberta-base,False,physician,mr.,m
gi,roberta-base,False,physician,mr.,m
gi,roberta-base,False,physician,women,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,women,f
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,physician,mrs.,f
gi,roberta-base,False,physician,mrs.,f
gi,roberta-base,False,physician,shah,m
gi,roberta-base,False,physician,shah,m
gi,roberta-base,False,nurse,mrs.,f
gi,roberta-base,False,nurse,mrs.,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,nurse,mrs.,f
gi,roberta-base,False,nurse,mrs.,f
gi,roberta-base,False,psychologist,her,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,nurse,her,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,surgeon,her,f
gi,roberta-base,False,dentist,malik,m
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,nurse,she,f
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,physician,kaiser,m
gi,roberta-base,False,psychologist,men,m
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,surgeon,her,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,husband,m
gi,roberta-base,False,dentist,indiana,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,her,f
gi,roberta-base,False,dentist,his,m
gi,roberta-base,False,surgeon,freeman,m
gi,roberta-base,False,nurse,indiana,m
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,nurse,he,m
gi,roberta-base,False,nurse,his,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,nurse,his,m
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,nurse,donna,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,surgeon,her,f
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,dentist,his,m
gi,roberta-base,False,nurse,he,m
gi,roberta-base,False,nurse,he,m
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,physician,he,m
gi,roberta-base,False,nurse,mrs.,f
gi,roberta-base,False,nurse,mrs.,f
gi,roberta-base,False,nurse,he,m
gi,roberta-base,False,nurse,his,m
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,physician,widow,f
gi,roberta-base,False,nurse,mrs.,f
gi,roberta-base,False,psychologist,women,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,woman,f
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,dentist,father,m
gi,roberta-base,False,psychologist,his,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,surgeon,women,f
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,nurse,he,m
gi,roberta-base,False,physician,he,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,dentist,his,m
gi,roberta-base,False,psychologist,father,m
gi,roberta-base,False,psychologist,husband,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,nurse,mrs.,f
gi,roberta-base,False,nurse,midwife,f
gi,roberta-base,False,psychologist,ms.,f
gi,roberta-base,False,dentist,his,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,mr.,m
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,dentist,his,m
gi,roberta-base,False,psychologist,his,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,nurse,mrs.,f
gi,roberta-base,False,surgeon,her,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,dentist,bachelor,m
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,nurse,he,m
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,surgeon,his,m
gi,roberta-base,False,dentist,his,m
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,nurse,he,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,surgeon,her,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,nurse,midwife,f
gi,roberta-base,False,nurse,her,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,psychologist,her,f
gi,roberta-base,False,psychologist,her,f
gi,roberta-base,False,nurse,women,f
gi,roberta-base,False,physician,his,m
gi,roberta-base,False,psychologist,women,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,surgeon,her,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,psychologist,his,m
gi,roberta-base,False,psychologist,her,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,dentist,town,m
gi,roberta-base,False,nurse,she,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,surgeon,he,m
gi,roberta-base,False,physician,he,m
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,nurse,ms.,f
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,nurse,she,f
gi,roberta-base,False,nurse,he,m
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,surgeon,she,f
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,surgeon,his,m
gi,roberta-base,False,psychologist,her,f
gi,roberta-base,False,psychologist,her,f
gi,roberta-base,False,physician,ms.,f
gi,roberta-base,False,physician,ms.,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,psychologist,his,m
gi,roberta-base,False,psychologist,his,m
gi,roberta-base,False,nurse,midwife,f
gi,roberta-base,False,nurse,woman,f
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,dentist,his,m
gi,roberta-base,False,nurse,her,f
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,psychologist,his,m
gi,roberta-base,False,nurse,husband,m
gi,roberta-base,False,nurse,ms.,f
gi,roberta-base,False,nurse,ms.,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,her,f
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,nurse,her,f
gi,roberta-base,False,nurse,she,f
gi,roberta-base,False,physician,he,m
gi,roberta-base,False,physician,earl,m
gi,roberta-base,False,surgeon,his,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,him,m
gi,roberta-base,False,physician,his,m
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,dentist,his,m
gi,roberta-base,False,physician,mr.,m
gi,roberta-base,False,physician,mr.,m
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,dentist,his,m
gi,roberta-base,False,psychologist,women,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,ms.,f
gi,roberta-base,False,physician,he,m
gi,roberta-base,False,nurse,him,m
gi,roberta-base,False,nurse,his,m
gi,roberta-base,False,nurse,her,f
gi,roberta-base,False,surgeon,her,f
gi,roberta-base,False,surgeon,her,f
gi,roberta-base,False,nurse,ms.,f
gi,roberta-base,False,nurse,her,f
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,surgeon,her,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,nurse,she,f
gi,roberta-base,False,psychologist,women,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,psychologist,women,f
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,nurse,bachelor,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,physician,he,m
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,psychologist,his,m
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,nurse,woman,f
gi,roberta-base,False,dentist,he,m
gi,roberta-base,False,psychologist,he,m
gi,roberta-base,False,surgeon,his,m
gi,roberta-base,False,physician,she,f
gi,roberta-base,False,physician,her,f
gi,roberta-base,False,psychologist,friar,m
gi,roberta-base,False,nurse,she,f
gi,roberta-base,False,psychologist,she,f
gi,roberta-base,True,psychologist,she,f
gi,roberta-base,True,surgeon,she,f
gi,roberta-base,True,surgeon,woman,f
gi,roberta-base,True,physician,mr.,m
