,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,annotator_ID
211,QID859,170,no reason they shouldn't be around a while.,positive,negative,2,"no,reason","1,2",27.0,Latino/Hispanic,Female,Well,PASSED,r2-0019504,LY,Latino/Hispanic,<=35,134
212,QID861,171,In my opinion delays were unnecessary.,negative,negative,2,unnecessary.,6.0,27.0,Latino/Hispanic,Female,Well,PASSED,r2-0019505,LY,Latino/Hispanic,<=35,134
213,QID861,171,In my opinion delays were unnecessary.,negative,negative,2,unnecessary.,6.0,27.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019505,LY,Latino/Hispanic,<=35,200
214,QID863,172,"If you like high prices and crowds, Container Park is awesome.",negative,negative,2,"high,prices,crowds,","4,5,7",27.0,Latino/Hispanic,Female,Well,PASSED,r2-0019506,LY,Latino/Hispanic,<=35,134
215,QID863,172,"If you like high prices and crowds, Container Park is awesome.",negative,positive,1,awesome.,11,27.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019506,LY,Latino/Hispanic,<=35,200
216,QID865,173,"This time a different staff member accompanied us, and he was really expert at handling rude customers.",positive,positive,1,"really,expert","12,13",27.0,Latino/Hispanic,Female,Well,PASSED,r2-0019507,LY,Latino/Hispanic,<=35,134
217,QID865,173,"This time a different staff member accompanied us, and he was really expert at handling rude customers.",positive,positive,1,"expert,handling,customers.","13,15,17",27.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019507,LY,Latino/Hispanic,<=35,200
218,QID867,174,I highly recommend their services to anyone if you love emptying your wallet.,negative,positive,1,recommend,3,27.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019509,LY,Latino/Hispanic,<=35,200
219,QID867,174,I highly recommend their services to anyone if you love emptying your wallet.,negative,negative,2,"emptying,your,wallet.","11,12,13",27.0,Latino/Hispanic,Female,Well,PASSED,r2-0019509,LY,Latino/Hispanic,<=35,134
220,QID869,175,I'm not sure how I can go back to oysters with just cocktail sauce and lemon after this.,positive,positive,1,"just,after,this.","12,17,18",27.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019511,LY,Latino/Hispanic,<=35,200
221,QID869,175,I'm not sure how I can go back to oysters with just cocktail sauce and lemon after this.,positive,no sentiment,3,"just,cocktail,sauce","12,13,14",27.0,Latino/Hispanic,Female,Well,PASSED,r2-0019511,LY,Latino/Hispanic,<=35,134
222,QID871,176,And was very inexpensive...about $3.90 for one rather large sausage. I am sure it was it was leftover meat.,negative,negative,2,"leftover,meat.","18,19",27.0,Latino/Hispanic,Female,Well,PASSED,r2-0019512,LY,Latino/Hispanic,<=35,134
223,QID871,176,And was very inexpensive...about $3.90 for one rather large sausage. I am sure it was it was leftover meat.,negative,negative,2,leftover,18,27.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019512,LY,Latino/Hispanic,<=35,200
224,QID873,177,"The food was really healthy, and everything was done right.",positive,positive,1,"healthy,,everything,right.","5,7,10",27.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019514,LY,Latino/Hispanic,<=35,200
225,QID873,177,"The food was really healthy, and everything was done right.",positive,positive,1,"done,right.","9,10",27.0,Latino/Hispanic,Female,Well,PASSED,r2-0019514,LY,Latino/Hispanic,<=35,134
226,QID875,178,"That really sucks, was it your fault?",negative,negative,2,"sucks,",3.0,27.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019515,LY,Latino/Hispanic,<=35,200
227,QID875,178,"That really sucks, was it your fault?",negative,negative,2,"sucks,",3.0,27.0,Latino/Hispanic,Female,Well,PASSED,r2-0019515,LY,Latino/Hispanic,<=35,134
228,QID877,179,"I don't want to blame the beer, but a part from the Hamburger Dumpling, I can't for the life of me remember what the other ones are. pathetic",negative,negative,2,pathetic,28.0,27.0,Latino/Hispanic,Female,Well,PASSED,r2-0019517,LY,Latino/Hispanic,<=35,134
229,QID877,179,"I don't want to blame the beer, but a part from the Hamburger Dumpling, I can't for the life of me remember what the other ones are. pathetic",negative,negative,2,pathetic,28.0,27.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019517,LY,Latino/Hispanic,<=35,200
230,QID879,180,They got my order wrong the first time and resent it.,negative,negative,2,"wrong,resent,it.","5,10,11",26.0,White/Caucasian,Male,Well,PASSED,r2-0019518,LY,Latino/Hispanic,<=35,161
231,QID879,180,They got my order wrong the first time and resent it.,negative,negative,2,"order,wrong","4,5",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019518,LY,Latino/Hispanic,<=35,298
232,QID881,181,"The menu describes a moist, delicious, and savory bone in rib-eye--I wish that was what I recieved!",negative,positive,1,"moist,,delicious,,and,savory","5,6,7,8",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019519,LY,Latino/Hispanic,<=35,298
233,QID881,181,"The menu describes a moist, delicious, and savory bone in rib-eye--I wish that was what I recieved!",negative,negative,2,"wish,that,was,what,I,recieved!","12,13,14,15,16,17",26.0,White/Caucasian,Male,Well,PASSED,r2-0019519,LY,Latino/Hispanic,<=35,161
234,QID883,182,The rest of the menu will cost 4.95. cheap right?,positive,positive,1,cheap,9,26.0,White/Caucasian,Male,Well,PASSED,r2-0019520,LY,Latino/Hispanic,<=35,161
235,QID883,182,The rest of the menu will cost 4.95. cheap right?,positive,no sentiment,3,"cheap,right?","9,10",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019520,LY,Latino/Hispanic,<=35,298
236,QID885,183,This place is great if you like rabbit food.,negative,negative,2,"rabbit,food.","8,9",26.0,White/Caucasian,Male,Well,PASSED,r2-0019522,LY,Latino/Hispanic,<=35,161
237,QID885,183,This place is great if you like rabbit food.,negative,negative,2,"rabbit,food.","8,9",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019522,LY,Latino/Hispanic,<=35,298
238,QID887,184,"My sisters and I walked it in, it smelled stale the decor was beautiful!",positive,positive,1,"decor,was,beautiful!","12,13,14",26.0,White/Caucasian,Male,Well,PASSED,r2-0019523,LY,Latino/Hispanic,<=35,161
239,QID887,184,"My sisters and I walked it in, it smelled stale the decor was beautiful!",positive,positive,1,"decor,was,beautiful!","12,13,14",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019523,LY,Latino/Hispanic,<=35,298
240,QID889,185,"Of the dishes that make me nauseous, I can honestly say eggplants are pushing for top billing!",negative,negative,2,"nauseous,",7,26.0,White/Caucasian,Male,Well,PASSED,r2-0019524,LY,Latino/Hispanic,<=35,161
241,QID889,185,"Of the dishes that make me nauseous, I can honestly say eggplants are pushing for top billing!",negative,negative,2,"make,me,nauseous,","5,6,7",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019524,LY,Latino/Hispanic,<=35,298
242,QID891,186,"After the lunch rush the buffet looks like a battlefield with no survivors, it's that popular.",positive,positive,1,"it's,that,popular.","14,15,16",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019527,LY,Latino/Hispanic,<=35,298
243,QID891,186,"After the lunch rush the buffet looks like a battlefield with no survivors, it's that popular.",positive,no sentiment,3,"looks,like,a,battlefield,with,no,survivors,,it's,that","7,8,9,10,11,12,13,14,15",26.0,White/Caucasian,Male,Well,PASSED,r2-0019527,LY,Latino/Hispanic,<=35,161
244,QID893,187,First off the location is a pain to get to because of how congestion Bell Ave gets during Christmas time with all of the dazzling lights,negative,negative,2,"pain,congestion,dazzling,lights","7,14,25,26",26.0,White/Caucasian,Male,Well,PASSED,r2-0019528,LY,Latino/Hispanic,<=35,161
245,QID893,187,First off the location is a pain to get to because of how congestion Bell Ave gets during Christmas time with all of the dazzling lights,negative,negative,2,"is,a,pain","5,6,7",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019528,LY,Latino/Hispanic,<=35,298
246,QID895,188,We were full with no space for desert but didn't need a doggy bag! nice place overall,positive,positive,1,"nice,place,overall","15,16,17",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019529,LY,Latino/Hispanic,<=35,298
247,QID895,188,We were full with no space for desert but didn't need a doggy bag! nice place overall,positive,positive,1,"nice,place,overall","15,16,17",26.0,White/Caucasian,Male,Well,PASSED,r2-0019529,LY,Latino/Hispanic,<=35,161
248,QID897,189,"I tried Cousins Maine Lobster for the first time during the Farmers Market at Tivoli Village, and I was completely blown away by how expensive it was..",negative,no sentiment,3,"blown,away","21,22",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019531,LY,Latino/Hispanic,<=35,298
249,QID897,189,"I tried Cousins Maine Lobster for the first time during the Farmers Market at Tivoli Village, and I was completely blown away by how expensive it was..",negative,negative,2,expensive,25,26.0,White/Caucasian,Male,Well,PASSED,r2-0019531,LY,Latino/Hispanic,<=35,161
250,QID899,190,I was oh so thrilled to learn that I had paid $70.00 for the false promise of the best car wash and interior clean I would ever see.,negative,negative,2,"the,false,promise","14,15,16",21.0,Latino/Hispanic,Male,Well,PASSED,r2-0019533,LY,Latino/Hispanic,<=35,159
251,QID901,191,They should keep doing what they are doing.,positive,positive,1,"They,should,keep,doing","1,2,3,4",21.0,Latino/Hispanic,Male,Well,PASSED,r2-0019535,LY,Latino/Hispanic,<=35,159
252,QID903,192,I was somewhat disappointed in the presentation of the dinning experience. not organized in my opinion,negative,negative,2,"disappointed,not,organized","4,12,13",21.0,Latino/Hispanic,Male,Well,PASSED,r2-0019536,LY,Latino/Hispanic,<=35,159
253,QID905,193,"It was extremely out of my way, but if I find myself back here I plan to stop in",positive,no sentiment,3,"It,was,extremely,out,of,my,way,,I,plan,to,stop,in","1,2,3,4,5,6,7,15,16,17,18,19",21.0,Latino/Hispanic,Male,Well,PASSED,r2-0019537,LY,Latino/Hispanic,<=35,159
254,QID907,194,"Check in was hard, boring seeing all the Flamingos, fish, turtles outside.",negative,negative,2,"hard,,boring","4,5",21.0,Latino/Hispanic,Male,Well,PASSED,r2-0019540,LY,Latino/Hispanic,<=35,159
255,QID909,195,I hate jogging but u me have a diffrent mindset toward it,negative,positive,1,"but,diffrent","4,9",21.0,Latino/Hispanic,Male,Well,PASSED,r2-0019542,LY,Latino/Hispanic,<=35,159
256,QID911,196,Be prepared for ringing ears after you leave. This place sucks.,negative,negative,2,"This,place,sucks.","9,10,11",21.0,Latino/Hispanic,Male,Well,PASSED,r2-0019543,LY,Latino/Hispanic,<=35,159
257,QID913,197,I don't feel overly full and like I have ingested a ton of grease so that is why I am giving 4 stars. We loved it.,positive,positive,1,"We,loved,it.","24,25,26",21.0,Latino/Hispanic,Male,Well,PASSED,r2-0019544,LY,Latino/Hispanic,<=35,159
258,QID915,198,i dont trust sites with less reviews,negative,negative,2,"dont,trust","2,3",21.0,Latino/Hispanic,Male,Well,PASSED,r2-0019545,LY,Latino/Hispanic,<=35,159
259,QID917,199,Menu is a disaster.,negative,negative,2,disaster.,4.0,21.0,Latino/Hispanic,Male,Well,PASSED,r2-0019546,LY,Latino/Hispanic,<=35,159
260,QID919,200,"We finally made it there for lunch; it's impossible to get a table, and for good reason!",positive,positive,1,"and,for,good,reason!","14,15,16,17",23.0,Latino/Hispanic,Male,Well,PASSED,r2-0019547,LY,Latino/Hispanic,<=35,300
261,QID921,201,I wish I knew how to make the recipes for the salad and spicy peanut dressing and dessert selection.,positive,no sentiment,3,"I,wish,I,knew","1,2,3,4",23.0,Latino/Hispanic,Male,Well,PASSED,r2-0019548,LY,Latino/Hispanic,<=35,300
262,QID923,202,The place is very good that I want to tell the staff on how great they are.,positive,positive,1,"is,very,good,that,how,great,they,are.","3,4,5,6,14,15,16,17",23.0,Latino/Hispanic,Male,Well,PASSED,r2-0019549,LY,Latino/Hispanic,<=35,300
263,QID925,203,The quality was food was terrible,negative,negative,2,"was,terrible","5,6",23.0,Latino/Hispanic,Male,Well,PASSED,r2-0019550,LY,Latino/Hispanic,<=35,300
264,QID927,204,It was excellent and huge portions I had forgotten I had spent the night on the toilet.,positive,positive,1,"It,was,excellent","1,2,3",23.0,Latino/Hispanic,Male,Well,PASSED,r2-0019551,LY,Latino/Hispanic,<=35,300
265,QID929,205,"Two other tables were sat before we were sat, we came in first.",negative,no sentiment,3,"Two,other,tables,were,sat,before,we,were,sat,,we,came,in,first.","1,2,3,4,5,6,7,8,9,10,11,12,13",23.0,Latino/Hispanic,Male,Well,PASSED,r2-0019552,LY,Latino/Hispanic,<=35,300
266,QID931,206,It is a great restaurant place to eat outside if you love flies and bees in your face.,negative,positive,1,"It,is,a,great,restaurant","1,2,3,4,5",23.0,Latino/Hispanic,Male,Well,PASSED,r2-0019553,LY,Latino/Hispanic,<=35,300
267,QID933,207,My friend and I were looking for something to eat after a movie late at night and we wanted something cheap. It was fun.,positive,positive,1,"It,was,fun.","22,23,24",23.0,Latino/Hispanic,Male,Well,PASSED,r2-0019554,LY,Latino/Hispanic,<=35,300
268,QID935,208,I can't go in without buying something with my limited allowance.,positive,negative,2,"with,my,limited,allowance.","8,9,10,11",23.0,Latino/Hispanic,Male,Well,PASSED,r2-0019556,LY,Latino/Hispanic,<=35,300
269,QID937,209,This is my hubby and my favorite restaurant. loved it,positive,positive,1,"loved,it","9,10",23.0,Latino/Hispanic,Male,Well,PASSED,r2-0019557,LY,Latino/Hispanic,<=35,300
270,QID939,210,Could be a Good place to chill with friends and the karaoke might not be as horrible as you would expect.,positive,negative,2,"not,horrible","14,17",28.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019558,LY,Latino/Hispanic,<=35,302
271,QID941,211,I've been to this location several times and I find the service particularly bad. terrible,negative,negative,2,terrible,15.0,28.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019559,LY,Latino/Hispanic,<=35,302
272,QID943,212,You can get the food cheaper because they do take coupons. what is on your mind,positive,positive,1,"cheaper,coupons.","6,11",28.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019561,LY,Latino/Hispanic,<=35,302
273,QID945,213,I was expecting a cold hard casserole and I wasn't disappointed,negative,negative,2,"cold,wasn't,disappointed","5,10,11",28.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019566,LY,Latino/Hispanic,<=35,302
274,QID947,214,The waiters handled the stress very well.,positive,positive,1,"handled,well.","3,7",28.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019567,LY,Latino/Hispanic,<=35,302
275,QID949,215,I understand being busy...good job,positive,positive,1,"understand,busy...good","2,4",28.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019568,LY,Latino/Hispanic,<=35,302
276,QID951,216,Good for dipping.,positive,positive,1,Good,1.0,28.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019569,LY,Latino/Hispanic,<=35,302
277,QID953,217,For a place this fast to be 10 whole minutes of waiting? Unbelievable.,negative,negative,2,"waiting?,Unbelievable.","12,13",28.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019572,LY,Latino/Hispanic,<=35,302
278,QID955,218,"So I usually love noodles, and I loved the idea of this dish, my mouth watered thinking about it, but once it came I could not even make myself take a couple bites.",negative,no sentiment,3,"not,even","26,27",28.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019573,LY,Latino/Hispanic,<=35,302
279,QID957,219,There is no reason for me to come back except for the chips and salsa.,negative,negative,2,"come,back,except","8,9,10",28.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019575,LY,Latino/Hispanic,<=35,302
280,QID959,220,"I highly recommend the French Dip, Fried Zucchini, Steak Burger and pretty much everything on the menu if you want inedible food.",negative,positive,1,"I,highly,recommend","1,2,3",26.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019576,LY,Latino/Hispanic,<=35,296
281,QID961,221,"At best, maybe 1-2 ounces of beef.",negative,no sentiment,3,"At,best,,1-2,ounces","1,2,4,5",26.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019577,LY,Latino/Hispanic,<=35,296
282,QID963,222,I highly recommend this place to everyone who wants their waiter to ignore them.,negative,negative,2,"who,wants,their,waiter,to,ignore,them.","8,9,10,11,12,13,14",26.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019579,LY,Latino/Hispanic,<=35,296
283,QID965,223,You would not have to twist my arm to make me come here again.,positive,negative,2,"You,would,not,have,to","1,2,3,4,5",26.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019580,LY,Latino/Hispanic,<=35,296
284,QID967,224,I like this stuff.,positive,positive,1,"I,like","1,2",26.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019582,LY,Latino/Hispanic,<=35,296
285,QID969,225,"Tried a new place. Came here during the week, no wait at all.",positive,positive,1,"no,wait,at,all.","10,11,12,13",26.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019583,LY,Latino/Hispanic,<=35,296
286,QID971,226,"We will not be going back to the Hilton since it's way too far from the strip, what a shame.",negative,negative,2,"it's,way,too,far,what,a,shame.","11,12,13,14,18,19,20",26.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019584,LY,Latino/Hispanic,<=35,296
287,QID973,227,I waited ... waited ... waited for a sales person to help me.,negative,negative,2,"I,waited,...,waited,...,waited","1,2,3,4,5,6",26.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019585,LY,Latino/Hispanic,<=35,296
288,QID975,228,"Not the worst sushi I have had, but I would try Sakana or something else nearby that has better service. It was the worse.",negative,negative,2,"It,was,the,worse.","21,22,23,24",26.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019586,LY,Latino/Hispanic,<=35,296
289,QID977,229,Needed some watches adjusted. I love this place.,positive,positive,1,"I,love,this,place.","5,6,7,8",26.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019588,LY,Latino/Hispanic,<=35,296
290,QID979,230,"My coworkers and I decided, though, that they probably just serve whatever they can pick up on the street.",negative,negative,2,"probably,just,serve,whatever,they","9,10,11,12,13",29.0,Latino/Hispanic,Male,Well,PASSED,r2-0019589,LY,Latino/Hispanic,<=35,310
291,QID981,231,"The lady at the register didn't have a care in the world, and did a good job of making that clear to us.",negative,positive,1,"did,a,good,job","14,15,16,17",29.0,Latino/Hispanic,Male,Well,PASSED,r2-0019595,LY,Latino/Hispanic,<=35,310
292,QID983,232,We waited for over a half an hour for our reservation. It sucked.,negative,negative,2,"It,sucked.","12,13",29.0,Latino/Hispanic,Male,Well,PASSED,r2-0019598,LY,Latino/Hispanic,<=35,310
293,QID985,233,"While the store does look huge on the outside, it doesn't really feel that spacious inside. It was disappointing.",negative,negative,2,"It,was,disappointing.","17,18,19",29.0,Latino/Hispanic,Male,Well,PASSED,r2-0019599,LY,Latino/Hispanic,<=35,310
294,QID987,234,The sandwich was the best I ever had.,positive,positive,1,"the,best,I,ever,had.","4,5,6,7,8",29.0,Latino/Hispanic,Male,Well,PASSED,r2-0019601,LY,Latino/Hispanic,<=35,310
295,QID989,235,The technology is very advanced.,positive,no sentiment,3,"very,advanced.","4,5",29.0,Latino/Hispanic,Male,Well,PASSED,r2-0019603,LY,Latino/Hispanic,<=35,310
296,QID991,236,Shoved the lower tier members aside.,negative,negative,2,Shoved,1.0,29.0,Latino/Hispanic,Male,Well,PASSED,r2-0019606,LY,Latino/Hispanic,<=35,310
297,QID993,237,"This is an older hotel that I think celebrities or young executives won't even think of staying here. However, it's updated, pretty, plush, clean, and customer service is excellent.",positive,positive,1,"it's,updated,,pretty,,plush,,clean,,and,customer,service,is,excellent.","20,21,22,23,24,25,26,27,28,29",29.0,Latino/Hispanic,Male,Well,PASSED,r2-0019607,LY,Latino/Hispanic,<=35,310
298,QID995,238,So they get three stars because of poor service practice.They are the worst place.  I hate them.,negative,negative,2,"are,the,worst,place.,I,hate,them.","11,12,13,14,15,16,17",29.0,Latino/Hispanic,Male,Well,PASSED,r2-0019610,LY,Latino/Hispanic,<=35,310
299,QID997,239,The AYCE model is so good that it was about as successful as the Challenger flight.,negative,positive,1,successful,12.0,29.0,Latino/Hispanic,Male,Well,PASSED,r2-0019612,LY,Latino/Hispanic,<=35,310
300,QID999,240,"Loyal customers, good customers, are treated with abandon here!",negative,negative,2,"treated,with,abandon","6,7,8",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019613,LY,Latino/Hispanic,<=35,324
301,QID1001,241,My girlfriend and I could not believe that this tiny place lived up to the hype.,positive,positive,1,"lived,up,to,the,hype.","12,13,14,15,16",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019614,LY,Latino/Hispanic,<=35,324
302,QID1003,242,Jumbalaya was so gross.,negative,negative,2,gross.,4.0,21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019616,LY,Latino/Hispanic,<=35,324
303,QID1005,243,It should have been all sticky rice. nice option,positive,positive,1,"nice,option","8,9",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019617,LY,Latino/Hispanic,<=35,324
304,QID1007,244,As for the service I found the staff to do their job appropriately and they were sociable as well.,positive,positive,1,"appropriately,sociable,as,well.","13,17,18,19",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019618,LY,Latino/Hispanic,<=35,324
305,QID1009,245,"Lunch specials of chicken, rice and a drink range from $4-$8. It was so good.",positive,positive,1,"It,was,so,good.","12,13,14,15",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019619,LY,Latino/Hispanic,<=35,324
306,QID1011,246,"Needless to say, we will accept the hit to our wallets and return!",positive,no sentiment,3,"accept,the,hit","6,7,8",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019620,LY,Latino/Hispanic,<=35,324
307,QID1013,247,I had ordered some kind of salad and received some kind of casserole.,negative,negative,2,"ordered,salad,received,casserole.","3,7,9,13",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019621,LY,Latino/Hispanic,<=35,324
308,QID1015,248,They say you can order as much as you want you just hate to eat it!,negative,no sentiment,3,"They,say","1,2",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019622,LY,Latino/Hispanic,<=35,324
309,QID1017,249,Found the place to be in this local restaurant wasteland.,negative,no sentiment,3,"Found,the,place","1,2,3",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019623,LY,Latino/Hispanic,<=35,324
310,QID1019,250,I have ordered a tasty meal and received it after 15 minutes.,positive,positive,1,"tasty,meal","5,6",22.0,Latino/Hispanic,Male,Well,PASSED,r2-0019624,LY,Latino/Hispanic,<=35,191
311,QID1021,251,The roasted beef was not soggy but it was delecious with plenty topings.,positive,positive,1,"it,was,delecious,with,plenty,topings.","8,9,10,11,12,13",22.0,Latino/Hispanic,Male,Well,PASSED,r2-0019626,LY,Latino/Hispanic,<=35,191
312,QID1023,252,Got to wait nearly 30 minutes after calling to change rooms,negative,negative,2,"wait,nearly,30,minutes","3,4,5,6",22.0,Latino/Hispanic,Male,Well,PASSED,r2-0019627,LY,Latino/Hispanic,<=35,191
313,QID1025,253,I plan to return.,positive,no sentiment,3,"I,plan,to,return.","1,2,3,4",22.0,Latino/Hispanic,Male,Well,PASSED,r2-0019628,LY,Latino/Hispanic,<=35,191
314,QID1027,254,"No prime rib carving station, but instead a pre-carved pork loin slices. I was happy.",positive,negative,2,"No,prime,rib,carving,station,,I,was,happy.","1,2,3,4,5,13,14,15",22.0,Latino/Hispanic,Male,Well,PASSED,r2-0019629,LY,Latino/Hispanic,<=35,191
315,QID1029,255,very clear,positive,no sentiment,3,"very,clear","1,2",22.0,Latino/Hispanic,Male,Well,PASSED,r2-0019630,LY,Latino/Hispanic,<=35,191
316,QID1031,256,Sorry - you won't be gifted with the sight of hair from previous guests in the sink at this B&B.,positive,negative,2,"you,won't,be,gifted","3,4,5,6",22.0,Latino/Hispanic,Male,Well,PASSED,r2-0019631,LY,Latino/Hispanic,<=35,191
317,QID1033,257,"So I made an appointment for the next Monday and raced like a jet to Zumba, but the place was very bad and unattractive.",negative,negative,2,"but,the,place,was,very,bad,and,unattractive.","17,18,19,20,21,22,23,24",22.0,Latino/Hispanic,Male,Well,PASSED,r2-0019632,LY,Latino/Hispanic,<=35,191
318,QID1035,258,"Out of all the delicious flavors that they could create, this flavor never fails to leave me questioning my love for ice cream.",negative,positive,1,"this,flavor,never,fails,to,leave,me,questioning,my,love,for,ice,cream.","11,12,13,14,15,16,17,18,19,20,21,22,23",22.0,Latino/Hispanic,Male,Well,PASSED,r2-0019634,LY,Latino/Hispanic,<=35,191
319,QID1037,259,"The luggage cart took someone's bags to the plane, however that plane was going to a different location.",negative,negative,2,"that,plane,was,going,to,a,different,location.","11,12,13,14,15,16,17,18",22.0,Latino/Hispanic,Male,Well,PASSED,r2-0019635,LY,Latino/Hispanic,<=35,191
320,QID1039,260,The wi-fi is bad and goes in and out.,negative,negative,2,"is,bad","3,4",24.0,Latino/Hispanic,Male,Well,PASSED,r2-0019636,LY,Latino/Hispanic,<=35,198
321,QID1041,261,One piece of the pizza seemed to fill up just a mouse while they advertised that one slice would fill up a family.,negative,negative,2,"advertised,fill,a,family.","15,20,22,23",24.0,Latino/Hispanic,Male,Well,PASSED,r2-0019637,LY,Latino/Hispanic,<=35,198
322,QID1043,262,In-N-Out Burger is a huge letdown.,negative,negative,2,letdown.,6.0,24.0,Latino/Hispanic,Male,Well,PASSED,r2-0019639,LY,Latino/Hispanic,<=35,198
323,QID1045,263,The kids liked their food. interesting,positive,positive,1,liked,3.0,24.0,Latino/Hispanic,Male,Well,PASSED,r2-0019640,LY,Latino/Hispanic,<=35,198
324,QID1047,264,They treat you like you are the only and most important patient.,positive,positive,1,"most,important","10,11",24.0,Latino/Hispanic,Male,Well,PASSED,r2-0019642,LY,Latino/Hispanic,<=35,198
325,QID1049,265,The worst acai bowl I have ever tasted.,negative,negative,2,"The,worst","1,2",24.0,Latino/Hispanic,Male,Well,PASSED,r2-0019643,LY,Latino/Hispanic,<=35,198
326,QID1051,266,"For some reason, they shredded the scallops. it was very odd, but they have a chef that really knows how to make interesting meals and I was surprised on how good it was.",positive,positive,1,"how,good,it,was.","30,31,32,33",24.0,Latino/Hispanic,Male,Well,PASSED,r2-0019644,LY,Latino/Hispanic,<=35,198
327,QID1053,267,We had conversations with people at night and got kicked out!,negative,negative,2,"kicked,out!","10,11",24.0,Latino/Hispanic,Male,Well,PASSED,r2-0019645,LY,Latino/Hispanic,<=35,198
328,QID1055,268,"If you get the chance, come here for their Happy Hour special, all you can barf for one low price.",negative,no sentiment,3,"If,you,get,the,chance,","1,2,3,4,5",24.0,Latino/Hispanic,Male,Well,PASSED,r2-0019646,LY,Latino/Hispanic,<=35,198
329,QID1057,269,Chili Billy's is my go to,positive,no sentiment,3,to,6.0,24.0,Latino/Hispanic,Male,Well,PASSED,r2-0019647,LY,Latino/Hispanic,<=35,198
330,QID1059,270,I could not finish it.,negative,no sentiment,3,"I,could,not,finish,it.","1,2,3,4,5",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019649,LY,Latino/Hispanic,<=35,101
331,QID1061,271,"I was stunned by what passes for service there, and the selection and quality of the food left me incredulous.",negative,negative,2,"stunned,by,what,passes,for,service","3,4,5,6,7,8",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019652,LY,Latino/Hispanic,<=35,101
332,QID1063,272,"Been going to Kevin, Savo and Dan for 15 years and I was treated like I did not exist.",negative,negative,2,"treated,like,I,did,not,exist.","14,15,16,17,18,19",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019653,LY,Latino/Hispanic,<=35,101
333,QID1065,273,KY failed to impress our group with its current style but won us over with the desserts.,positive,positive,1,"won,us,over","12,13,14",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019658,LY,Latino/Hispanic,<=35,101
334,QID1067,274,Waffallonia opened up a few months ago and finally checked it out. it was nice,positive,positive,1,"it,was,nice","13,14,15",21.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019660,LY,Latino/Hispanic,<=35,101
